ID,STATE,PROPERTYNAME,CITY,INCOME_REPORTED_PCT,MEDIAN_INC,UNITS_INC_0_5K_PCT,UNITS_INC_5K_10K_PCT,UNITS_INC_10K_15K_PCT,UNITS_INC_15_20K_PCT,UNITS_INC_GRT_20K_PCT
24414,MI,"VILLAGES AT PARKSIDE II, THE",DETROIT,96.4,9598,28,32.7,-4,-4,17.8
6905,MI,"VILLAGES AT PARKSIDE IV, THE",DETROIT,84.7,11748,29.2,16.7,-4,-4,27.8
25049,MI,"VILLAGES AT THE PINES, THE",GRAND HAVEN,100,27477,0,0,0,-4,-4
26881,MI,VINEYARD PLACE,DOWAGIAC,99.2,9420,39.3,20.5,13.7,10.3,16.2
8741,MI,VINEYARD VILLAS,PAW PAW,91.7,14413,-4,-4,-4,-4,-4
40722,MI,VINTAGE COURT APARTMENTS,LAWTON,100,19458,0,-4,-4,-4,-4
25103,MI,VIRGINIA PARK MEADOWS,DETROIT,97.4,14321,-4,-4,25.3,18.7,30.7
2888,MI,VISTA VILLA,BUENA VISTA TWP,92.9,10386,19.6,29.3,-4,-4,25
36361,MI,WALDRON MANOR,WALDRON,95.8,10021,-4,-4,-4,-4,-4
30573,MI,WALKABOUT CREEK APARTMENTS II,DEXTER,100,21831.5,-4,0,0,-4,55
6898,MI,WALLED LAKE VILLA,WALLED LAKE,100,13872.5,4.3,28.3,31,15.1,21.3
13379,MI,WALNUT ACRES APARTMENTS,CORUNNA,100,11080,-4,27.1,31.3,-4,22.9
29578,MI,WALNUT ACRES II APARTMENTS,CORUNNA,96.4,10728,-4,34,30.2,-4,-4
3834,MI,WALNUT GROVE APARTMENTS,GRAND RAPIDS,97.4,10408.5,22.4,26.3,-4,-4,27.6
22436,MI,WALNUT JUNCTION,JONESVILLE,100,9420,-4,45.8,-4,-4,-4
393,MI,WALNUT PARK APARTMENTS,LANSING,86.9,13833,-4,32.1,-4,-4,34
22688,MI,WARREN PLAZA APARTMENTS,DETROIT,95.9,10392,-4,45.5,24.9,-4,15.3
30531,MI,WASHINGTON MANOR,OTSEGO TWP,91.7,12950,-4,-4,-4,0,-4
19796,MI,WATERFORD MEADOWS,WATERFORD TWP,97,12291.5,15.5,23.2,21.6,12.4,27.3
399,MI,WATERFORD PARK APARTMENTS,WATERVLIET,95.7,11214,-4,28.9,31.1,-4,-4
6899,MI,WAVERLY MEADOWS,HOLLAND,97.1,20892,0,-4,-4,19.4,62.7
19954,MI,WAVERLY MEADOWS II,HOLLAND,100,15834.5,0,-4,-4,-4,-4
25470,MI,WAYNE TOWER,WAYNE,97.4,13892.5,9.5,24.3,22.3,14.2,29.7
17646,MI,WEDGEWOOD APARTMENTS,FREMONT,95,15940,0,-4,-4,-4,-4
25521,MI,WELLINGTON WOODS SENIOR,KENTWOOD,100,21780,0,15.7,-4,-4,57.8
11238,MI,WELLS VILLA,MUSKEGON HEIGHTS,94.2,20597.5,-4,21.4,-4,12.2,51
40720,MI,WEST ARBOR,ANN ARBOR,100,10620,-4,-4,-4,-4,34.1
40772,MI,WEST BOSTON APARTMENTS,DETROIT,97.1,9782.5,-4,32.4,-4,-4,-4
11235,MI,WEST BRIDGE APARTMENTS,SAULT STE MARIE,85.2,8764,-4,-4,-4,-4,0
29520,MI,WEST CHICAGO APARTMENTS,DETROIT,93.9,9420,-4,41.9,-4,-4,-4
392,MI,WEST CREEK TERRACE,MCBAIN,100,11942.5,-4,-4,-4,-4,-4
7433,MI,WEST HIGHLAND,ESCANABA,94.3,17521,0,16,16,34,34
31306,MI,WEST OAKLAND HOMES,DETROIT,96.4,23352,-4,-4,-4,-4,66.7
2841,MI,WEST SHORE APARTMENTS,WHITEHALL,91.7,9660.5,-4,52.3,-4,-4,-4
14679,MI,WEST TOWN APARTMENTS,PLAINWELL,95.7,10075,-4,31.1,-4,-4,-4
25059,MI,WESTBROOK PLACE,BATTLE CREEK,94.2,16604,0,-4,27.7,33.8,-4
33802,MI,WESTBURY APARTMENTS,WAYLAND,100,16654,-4,-4,-4,-4,38.7
18122,MI,WESTCHESTER TOWERS,WAYNE,92.3,20753,5.4,16.6,12.7,12.7,52.7
8639,MI,WESTGATE TOWER,WESTLAND,98.6,12792,0,29.7,31.7,22.1,16.6
6320,MI,WESTLAND MEADOWS APARTMENTS,KALAMAZOO TWP,98.7,14528.5,-4,18.2,35.8,30.4,-4
6900,MI,WESTMINSTER MEADOWS,GRAND RAPIDS,98.4,19555,0,-4,20.6,-4,49.2
31308,MI,WESTON APARTMENTS,GRAND RAPIDS,98.9,9420,36.7,34,15.4,6.9,6.9
11240,MI,WESTSIDE JUNCTION APARTMENTS,KALKASKA,100,13197.5,-4,-4,-4,-4,-4
7430,MI,WEXFORD MANOR,ONSTED,95.8,13386,0,-4,47.8,-4,-4
19946,MI,WHISPER RIDGE,ROSCOMMON,100,12435,-4,-4,-4,-4,-4
37038,MI,WHISPERING PINES APARTMENTS PHASE I (COL,COLDWATER,91.1,22542,0,-4,-4,21.6,62.7
26932,MI,WHISPERING PINES APARTMENTS PHASE II,COLDWATER,95.5,24414,-4,-4,-4,-4,64.3
30575,MI,WHISPERING PINES SENIOR (GRAYLING),GRAYLING,100,14361,0,-4,-4,45.8,0
15013,MI,WHISPERING WIND APARTMENTS,MANISTIQUE,93.5,9948,-4,-4,-4,-4,-4
26980,MI,WHITE CLOUD MEADOWS APARTMENTS,WHITE CLOUD,100,10801.5,-4,-4,-4,-4,-4
7477,MI,WHITE PINE MANOR,BARRYTON,95.8,15811,-4,-4,-4,-4,-4
17791,MI,WHITE PINES APARTMENTS,HARRISON,80,21487.5,0,-4,-4,-4,56.3
14635,MI,WHITE PINES II,HARRISON,95.8,18440,-4,-4,-4,-4,43.5
38140,MI,WHITE RIVER ESTATES,HESPERIA,96.8,10038,0,50,-4,-4,-4
2099,MI,WHITEHALL APARTMENTS II,WHITEHALL,97.9,9669,-4,34,-4,-4,-4
25052,MI,WHITMAN CROSSING,MORENCI,95,28093,0,-4,-4,-4,68.4
29526,MI,WHITTIER APARTMENTS,DETROIT,76.2,9728,-4,-4,-4,-4,0
506,MI,WICKES PARK HOMES,SAGINAW,95.8,18324,-4,-4,-4,-4,47.8
12916,MI,WILDWOOD APARTMENTS,IRONWOOD TWP,83.3,10339,-4,-4,-4,-4,-4
30426,MI,WILDWOOD APARTMENTS HOMES,WESTLAND,98.7,18821,4.9,24.3,14.6,9.3,46.9
13008,MI,WILKENS CREEK APARTMENTS,ROSE CITY,100,9409,-4,-4,-4,-4,-4
1998,MI,WILLIAMS PAVILION,DETROIT,97.3,11172,-4,43.8,32.6,-4,13.9
22428,MI,WILLOW CREEK ELDERLY II (ESCANABA),ESCANABA,100,10703.5,0,37.5,-4,-4,-4
33908,MI,WILLOW CREEK PH I (STANDISH),STANDISH,100,11882.5,-4,-4,-4,-4,-4
7527,MI,WILLOW CREEK PH II (STANDISH),STANDISH,94.1,16536.5,0,-4,-4,-4,-4
25469,MI,WILLOW HAVEN,LINDEN,96.9,15108,-4,-4,-4,-4,-4
17741,MI,WILLOW HAVEN II,LINDEN,95,16856,-4,-4,-4,-4,-4
14907,MI,WILLOWGROVE TOWNHOMES,ESCANABA,93.6,19456,-4,-4,-4,-4,47.7
25150,MI,"WILSHIRE, THE",DETROIT,84.2,9420,-4,-4,-4,-4,0
36270,MI,WINDJAMMER GREENE,SAULT STE MARIE,95.8,12821,-4,-4,-4,-4,-4
11231,MI,WINDSONG,ANN ARBOR,100,27228,-4,-4,-4,-4,58.1
17642,MI,WODA BOARDMAN LAKE,TRAVERSE CITY,99.1,19260,-4,-4,19.1,17.3,48.2
25416,MI,WODA LAWRENCE DOWNS,LAWRENCE,100,19009.5,-4,-4,-4,-4,47.6
24269,MI,WOOD CREEK MANOR,SAULT STE MARIE,90,12802,0,-4,-4,-4,-4
13326,MI,WOODBRIDGE ESTATES - PHASE VI,DETROIT,97.8,30829,0,-4,-4,-4,80
18165,MI,WOODBRIDGE ESTATES APARTMENTS I,DETROIT,100,25466,-4,-4,-4,-4,62.9
33905,MI,WOODBRIDGE ESTATES APARTMENTS II,DETROIT,98,22039.5,-4,-4,-4,-4,52.1
6750,MI,WOODBRIDGE ESTATES APARTMENTS III,DETROIT,100,12480,-4,-4,-4,-4,-4
24362,MI,WOODBRIDGE ESTATES APARTMENTS IV,DETROIT,100,14146,-4,-4,-4,-4,40.6
38141,MI,WOODBRIDGE ESTATES APARTMENTS V,DETROIT,100,19472,-4,-4,-4,-4,46.5
2053,MI,WOODBROOK SENIOR APARTMENTS,THREE RIVERS,100,14146.5,0,-4,-4,-4,-4
19944,MI,WOODCLIFF APARTMENTS (ISHPEMING),ISHPEMING,100,10234.5,-4,-4,-4,-4,-4
26877,MI,WOODCREEK APARTMENTS,SAULT STE MARIE,97.9,14305,-4,-4,30.4,-4,-4
19951,MI,WOODED VIEW APARTMENTS,IONIA,87.5,11280,-4,-4,-4,-4,-4
30530,MI,WOODHILL SENIOR APARTMENTS,MANCHESTER,100,21553.5,0,0,-4,-4,62.5
28699,MI,WOODLAND GLEN TOWNHOMES,SAGINAW,96.3,25421,-4,-4,-4,-4,64.9
13380,MI,WOODLAND HILLS APARTMENTS,JACKSON,98.3,11460,10.3,32.5,25.6,12,19.7
2057,MI,WOODLAND PARK,WOODLAND,100,14174.5,0,-4,-4,-4,-4
7005,MI,WOODLAND PLACE,HART,91.7,16608.5,-4,-4,-4,-4,-4
22695,MI,WOODMERE RIDGE APARTMENTS,TRAVERSE CITY,-4,10769.5,0,-4,-4,-4,-4
524,MI,WOODRIDGE APARTMENTS (FENNVILLE),FENNVILLE,94.1,11346,-4,35.4,-4,-4,-4
2058,MI,WOODRUFF ESTATES,HUDSON,91.7,9923.5,-4,-4,-4,-4,-4
36365,MI,"WOODS, THE",BAD AXE,71.4,9660.5,-4,55,-4,-4,0
18075,MI,WOODSIDE SQUARE APARTMENTS,ROMULUS,100,10772,28.6,-4,22.6,-4,21.4
19845,MI,WOODWORTH SQUARE,BAD AXE,88,16076,0,-4,-4,-4,-4
8640,MI,YALE APARTMENTS,YALE,95.8,15724,-4,-4,-4,-4,-4
38088,MI,YOUNG MANOR,DETROIT,95.4,9420,39.6,32.6,9,9,9.7
20057,MN,1500 NICOLLET,MINNEAPOLIS,95.6,34114,-4,-4,6.9,-4,86.3
24471,MN,15TH STREET FLATS,WILLMAR,93.5,17818,-4,-4,-4,-4,48.8
26266,MN,1ST AVENUE FLATS,ROCHESTER,47.8,35549.5,0,0,0,0,100
31464,MN,2 RIVERS APARTMENTS (FKA PARK AVE APTS),FARIBAULT,-4,30309.5,0,0,0,0,-4
13066,MN,2100 BLOOMINGTON COURT DBA VILLAGE AT FRANKLIN STATION,MINNEAPOLIS,17.8,9972,-4,-4,-4,0,-4
25210,MN,2700 UNIVERSITY APARTMENTS,SAINT PAUL,-4,26069,0,-4,-4,-4,-4
6479,MN,653 ARTIST LOFTS,SAINT PAUL,38.9,19939,-4,-4,0,-4,-4
2947,MN,66 WEST,EDINA,-4,2337,-4,-4,0,0,0
25211,MN,7TH STREET TOWNHOMES (AKA LAURING GREEN),MONTICELLO,-4,56680,0,0,0,0,-4
24419,MN,808 BERRY PLACE APARTMENTS,SAINT PAUL,96.3,20800,-4,-4,17.7,-4,53.2
20054,MN,A-MILL ARTIST LOFTS,MINNEAPOLIS,21.9,35697,0,-4,-4,0,96.4
6803,MN,AGASSIZ TOWNHOMES,CROOKSTON,-4,14108,0,-4,-4,-4,-4
35991,MN,ALBERTVILLE MEADOWS,ALBERTVILLE,38.4,37394.5,0,-4,-4,0,92.9
2110,MN,ALBERTVILLE TOWNHOMES,ALBERTVILLE,-4,39874,0,-4,0,0,-4
35945,MN,ALBRIGHT TOWNHOMES,MINNEAPOLIS,100,17789,-4,15.7,19.1,-4,46.1
30634,MN,ALLIANCE APARTMENTS,MINNEAPOLIS,53.7,1224,74.2,-4,-4,-4,-4
15058,MN,AMES GREEN,SAINT PAUL,93.8,26180,-4,-4,26.7,-4,55.6
31466,MN,AMORCE I - BROOK GARDEN/BROOKS LANDING,BROOKLYN PARK,91.7,10469,7.8,24,33.8,9.1,25.3
2949,MN,AMORCE II,ROBBINSDALE,92.9,14872,-4,-4,27.8,-4,35.4
33948,MN,ANDREW'S POINTE,BURNSVILLE,77.2,28962,-4,-4,-4,-4,75
17946,MN,ANDROY HOTEL,HIBBING,94.6,16692,0,-4,31.4,-4,34.3
36418,MN,ANISHINABE BII GII WIIN,MINNEAPOLIS,61,1224,-4,-4,0,0,0
2200,MN,APEX TOWNHOMES,DETROIT LAKES,0,0,0,0,0,0,0
36417,MN,ARBOR POINTE APARTMENTS,SAINT PAUL,29.8,25168,0,0,-4,-4,78.6
17893,MN,ARCHDALE APTS (FKA INTEGRATED HOUSING),MINNEAPOLIS,36.7,7044,-4,-4,-4,0,0
3935,MN,ARROWHEAD SRO PROJECT,EVELETH,0,0,0,0,0,0,0
17952,MN,ARTSPACE HASTINGS RIVER LOFTS,HASTINGS,100,20924,-4,-4,-4,-4,51.4
25672,MN,ASHLAND PLACE,ROCHESTER,-4,38102,0,-4,0,0,-4
25683,MN,ASHWOOD PONDS APARTMENTS,WOODBURY,91.4,29003,-4,-4,-4,0,59.4
35937,MN,AUDUBON CROSSING,MINNEAPOLIS,-4,26573,0,0,-4,-4,-4
36413,MN,AUTUMN RIDGE APARTMENTS,BROOKLYN PARK,75.9,28087,7.3,11.8,9.8,8.1,63
19012,MN,BALSAM APARTMENTS,DAYTON,24.5,38594.5,0,0,0,0,100
2251,MN,BALSAM HILL APTS AND TH  (FKA INDIAN KNOLL),MOUND,18.2,10301.5,-4,-4,-4,-4,0
30626,MN,BANDEL HILLS TH,ROCHESTER,-4,19178,0,0,-4,0,-4
2149,MN,BARCLAY TERRACE,SAINT PAUL,93,15821,0,-4,30.2,-4,45.3
8788,MN,BARNABAS APARTMENTS,MINNEAPOLIS,90.5,2436,55.3,-4,-4,-4,-4
12298,MN,BASS LAKE COURT,NEW HOPE,-4,15600,-4,0,0,-4,-4
17848,MN,BEACON HILL,GRAND RAPIDS,-4,19514,0,-4,-4,0,-4
7582,MN,BEAR RUN TOWNHOMES,WHITE BEAR LAKE,-4,33587,-4,0,-4,0,-4
2893,MN,BELLE HAVEN TOWNHOMES,PRINCETON,-4,11686.5,0,-4,-4,-4,-4
33950,MN,BELLE PLAINE APARTMENTS,BELLE PLAINE,-4,33095.5,0,0,0,0,-4
33957,MN,BELMONT APARTMENTS,MINNEAPOLIS,35.6,31100,0,0,-4,-4,90.3
34219,MN,BENTON PLACE APARTMENTS,RICE,100,18021,0,0,-4,-4,-4
40057,MN,BIRCH VILLA APARTMENTS,ROYALTON,0,0,0,0,0,0,0
534,MN,BLACKBERRY POINTE APARTMENTS (FKA BRENTWOOD HILLS),INVER GROVE HEIGHTS,94.6,32188,0,-4,15.9,-4,69.3
8789,MN,BLAISDELL HOUSING,MINNEAPOLIS,100,16992,15,18.4,10.9,14.3,41.5
15114,MN,BLOOMING GLEN TOWNHOMES,BLOOMINGTON,-4,18610,0,-4,0,0,-4
13481,MN,BLOOMINGTON FAMILY TOWNHOMES,BLOOMINGTON,0,0,0,0,0,0,0
25628,MN,BLUE GOOSE APARTMENTS,MINNEAPOLIS,34.2,28948,0,0,-4,-4,84.6
17896,MN,BLUE LINE FLATS,MINNEAPOLIS,31.1,23888.5,-4,-4,-4,-4,64.3
25727,MN,BLUEBERRY HILLS,MENAHGA,94.1,13593.5,-4,-4,-4,-4,-4
29682,MN,BLUFF HEIGHTS APARTMENTS,PRIOR LAKE,91.4,34296,0,-4,0,-4,81.3
11128,MN,BLUFF PARK HOMES,SAINT PAUL,19.2,33263,0,0,0,-4,-4
37094,MN,BOIS FORTE HOMES II,NETT LAKE,0,0,0,0,0,0,0
35993,MN,BOIS FORTE HOMES III,TOWER,-4,35369,0,0,0,0,-4
5660,MN,BOIS FORTE TAX CREDIT 1 PROJECT,NETT LAKE,0,0,0,0,0,0,0
13493,MN,BOSSEN PARK APARTMENTS,MINNEAPOLIS,94.1,28859.5,-4,-4,-4,-4,68.8
6477,MN,BOTTINEAU COMMONS,MINNEAPOLIS,94.7,18096,-4,23.6,-4,14.6,46.1
25625,MN,BOTTINEAU LOFTS,MINNEAPOLIS,32.4,15502,-4,-4,-4,-4,-4
22589,MN,BOTTINEAU RIDGE APARTMENTS,MAPLE GROVE,-4,39076,0,-4,0,-4,-4
40054,MN,BOTTINEAU RIDGE PHASE II,MAPLE GROVE,100,33860.5,-4,-4,-4,-4,76
13483,MN,BOULDER RIDGE TOWNHOMES,SHAKOPEE,-4,40000,0,0,0,0,-4
25152,MN,BOULDER RIDGE TOWNHOMES PHASE II,SHAKOPEE,100,31844.5,0,-4,0,-4,85
34062,MN,BRANDES PLACE,FRIDLEY,-4,19343,0,-4,0,-4,-4
20004,MN,BRIARCLIFF OF MAHTOMEDI,MAHTOMEDI,94.2,24000,-4,0,-4,-4,75.5
35994,MN,BRICKSTONE TOWNHOMES,CHASKA,-4,30000,0,0,0,0,-4
8846,MN,BRIGHT SKY APARTMENTS (FKA CHURCHES UNITED),MOORHEAD,76.2,4446,53.1,-4,-4,-4,-4
2158,MN,BROADWAY FLATS,MINNEAPOLIS,69.9,27086.5,-4,15.3,-4,-4,63.9
29684,MN,BROADWAY SQUARE,MONTICELLO,100,14314.5,0,-4,39.3,-4,-4
537,MN,BROWNSTONE LOFTS,SAINT PAUL,37.1,13501,0,-4,-4,-4,-4
26262,MN,BROWNSTONES,SAINT CLOUD,0,0,0,0,0,0,0
40060,MN,BUCKINGHAM GREEN APARTMENTS,DULUTH,-4,15120,0,0,0,-4,0
34059,MN,BUFFALO COURT,BUFFALO,85.1,16244,-4,-4,-4,-4,40
2103,MN,BUFFALO HEIGHTS APARTMENTS (FKA LAKEVIEW APARTMENT,BUFFALO,-4,31325,0,0,0,0,-4
38351,MN,BUFFALO RIDGE TH,BUFFALO,-4,38444,0,0,0,0,-4
31463,MN,BURL OAKS TOWNHOMES,SARTELL,-4,29202.5,0,0,0,-4,-4
38252,MN,BUZZA HISTORIC LOFTS,MINNEAPOLIS,41.2,34360,0,-4,0,0,-4
6794,MN,CALIBRE RIDGE,ROSEVILLE,-4,21864,0,0,-4,-4,-4
7054,MN,CALVARY CENTER APARTMENTS,GOLDEN VALLEY,-4,18865.5,0,-4,-4,-4,-4
24472,MN,CAMBRIC,SAINT PAUL,36.3,26796,0,-4,-4,-4,73.2
40882,MN,CAMBRIDGE TOWN SQUARE,CAMBRIDGE,100,18396,-4,-4,18.7,16,45.3
14009,MN,CAMDEN APARTMENTS,MINNEAPOLIS,-4,6564,-4,-4,-4,0,0
40065,MN,CANNON FALLS CONGREGATE (STONEHOUSE),CANNON FALLS,-4,19898,0,0,-4,-4,-4
8838,MN,CAPITOL CITY TOWNHOMES,SAINT PAUL,-4,44941,0,0,0,0,-4
19997,MN,CARBURY HILLS TOWNHOMES,ROSEMOUNT,96.9,30453,0,-4,-4,0,93.5
30680,MN,CARDINAL RIDGE APARTMENTS (FKA BELLE PLAINE APARTM,BELLE PLAINE,0,0,0,0,0,0,0
24465,MN,CAREFREE COTTAGES OF MAPLEWOOD,MAPLEWOOD,94.3,21878.5,0,-4,-4,17,61
2204,MN,CAREFREE COTTAGES OF MAPLEWOOD I,MAPLEWOOD,-4,26970,0,0,-4,-4,-4
36464,MN,CAREFREE COTTAGES OF MAPLEWOOD II,MAPLEWOOD,80.4,26749,0,0,-4,-4,78.4
38245,MN,CARLETON PLACE LOFTS,SAINT PAUL,38.1,34002,0,0,-4,-4,92.2
35944,MN,CARLSON CROSSING TOWNHOMES (FKA CLOVERDALE),SAINT JOSEPH,91.2,9684,-4,41.9,0,-4,41.9
17905,MN,CARTER PLACE,BEMIDJI,-4,16527,0,0,-4,-4,-4
28797,MN,CARVER CROSSING,CARVER,16.2,33280,0,-4,-4,0,-4
19004,MN,CARVER RIDGE TOWNHOMES (FKA NORTHCREEK TOWNHOMES),CHASKA,83.3,30000,-4,-4,-4,-4,81.5
18382,MN,CASCADE CREEK APARTMENTS,ROCHESTER,-4,41482,0,-4,-4,0,-4
20006,MN,CASTLE APARTMENTS,MINNEAPOLIS,-4,0,-4,0,-4,0,-4
38202,MN,CASTLEVIEW APARTMENTS,ROCHESTER,80.6,2904,56,-4,-4,-4,-4
18533,MN,CATHEDRAL HILL HOMES,SAINT PAUL,-4,10540,0,-4,-4,0,-4
35892,MN,CECIL NEWMAN PLAZA,MINNEAPOLIS,18.8,18284,-4,-4,-4,-4,-4
29640,MN,CEDAR HILLS TOWNHOMES,MINNETONKA,-4,20752,0,-4,0,0,-4
14021,MN,CEDAR RUN TOWNHOMES,OWATONNA,-4,26969,0,0,0,0,-4
26267,MN,CEDAR VALLEY TOWNHOMES,ROSEMOUNT,93.3,33593.5,0,0,-4,-4,92.9
24475,MN,CEDAR VILLAS,EAGAN,100,25460.5,0,-4,-4,-4,77.3
6475,MN,CEDARDALE PLACE A/K/A CEDARDALE SOUTH,OWATONNA,17.3,12085,-4,-4,-4,-4,-4
24420,MN,CEDARVIEW COMMONS,NORTH SAINT PAUL,19.7,23675.5,-4,-4,-4,-4,55
7056,MN,CENTENNIAL GARDENS EAST & WEST,ROSEVILLE,95,19272,-4,-4,21.6,15.7,47.8
18177,MN,CENTRAL APARTMENTS,MINNEAPOLIS,89.8,9625,43.4,-4,32.1,-4,-4
25622,MN,CENTRAL AVENUE LOFTS,MINNEAPOLIS,98.1,22998.5,-4,-4,-4,-4,51.9
25575,MN,CENTRAL SQUARE APARTMENTS,SAINT PETER,84.1,30489,-4,0,0,-4,83.8
13441,MN,CENTRAL TOWERS,ROCHESTER,48.6,12223,-4,-4,50.3,16.1,18.2
7590,MN,CENTRAL TOWERS,SAINT PAUL,48.6,12223,-4,-4,50.3,16.1,18.2
38349,MN,CENTURY HILLS,WHITE BEAR LAKE,82.8,13619,-4,-4,-4,-4,-4
22592,MN,CENTURY NORTH APARTMENTS,OAKDALE,23.2,13671,-4,-4,-4,-4,34.1
40056,MN,CHAMPLIN DRIVE APARTMENTS,CHAMPLIN,29.6,36851,-4,0,-4,-4,81
3886,MN,CHANCELLOR MANOR,BURNSVILLE,99.5,19816,16,12.2,9.6,12.8,49.5
30636,MN,CHARTER OAK TOWNHOMES,STILLWATER,-4,7757,-4,-4,-4,0,-4
22586,MN,CHARTER OAKS,WASECA,-4,19171,0,0,-4,-4,-4
34215,MN,CHASEWOOD FAMILY TONWHOMES,APPLE VALLEY,100,31778,0,-4,0,-4,88.9
2940,MN,CHERRY RIDGE APARTMENTS,MANKATO,44.3,17704,-4,-4,-4,-4,41.9
528,MN,CHOWEN BEND TOWNHOMES,BURNSVILLE,-4,36036,0,-4,0,0,-4
26271,MN,CIRCLE PINE APARTMENTS,BALATON,-4,6450,-4,0,-4,0,0
25157,MN,CITY FLATS APARTMENTS,MINNEAPOLIS,0,0,0,0,0,0,0
5650,MN,CITY LIMITS,MINNEAPOLIS,32,27310,-4,-4,-4,-4,74.2
2207,MN,CITY PLACE LOFTS,MINNEAPOLIS,43.6,34922.5,0,0,0,-4,-4
40055,MN,CITYSIDE APARTMENTS,MARSHALL,29.5,28776,-4,0,0,0,-4
2253,MN,CITYVIEW TOWNHOMES,HOLDINGFORD,-4,33423,0,0,0,-4,-4
19003,MN,CLARE APARTMENTS,MINNEAPOLIS,100,10452,-4,-4,50,-4,-4
2153,MN,CLARE MARSHALL FLATS,MINNEAPOLIS,44.4,2436,-4,-4,-4,0,0
6470,MN,CLARE MIDTOWN,MINNEAPOLIS,48.9,9437,-4,-4,-4,-4,-4
37141,MN,CLARE TERRACE,ROBBINSDALE,47.2,2436,70.6,0,-4,-4,-4
2896,MN,CLARK PLACE APARTMENTS,SOUTH SAINT PAUL,97.9,24000,-4,-4,-4,-4,59.6
33952,MN,CLARK PLACE TOWNHOMES,SOUTH SAINT PAUL,95,20919,0,-4,-4,-4,57.9
532,MN,CLIFF HILL TOWNHOMES,BURNSVILLE,100,17406,-4,-4,-4,-4,43.8
6474,MN,CLOVER FIELD MARKETPLACE (FKA THE SINCLAIR),CHASKA,96.7,25880,-4,-4,19,-4,60.3
2157,MN,COACHMAN RIDGE APARTMENTS,ELK RIVER,26.9,39453,-4,-4,0,0,85.7
17802,MN,COLLABORATIVE VILLAGE INITIATIVE,MINNEAPOLIS,84.2,19500,-4,-4,-4,-4,-4
24421,MN,COLLEGE DRIVE TOWNHOUSES,BRAINERD,93.8,17061,-4,-4,-4,-4,-4
7058,MN,COLONY APARTMENTS,NORTH MANKATO,55.7,24280,-4,-4,-4,-4,59.3
37097,MN,COLUMBIA COURT TOWNHOMES,COLUMBIA HEIGHTS,-4,26988,0,0,0,-4,-4
35947,MN,COLUMBIA HEIGHTS WORKFORCE,COLUMBIA HEIGHTS,98,34978,-4,-4,-4,11.7,82.8
30631,MN,COLUMBINE TOWNHOMES,EDEN PRAIRIE,-4,34733,0,0,-4,0,-4
2151,MN,COMMERCE APARTMENTS PHASE II,SAINT PAUL,37.8,9252,-4,-4,-4,-4,-4
38251,MN,COMMONS AT PENN,MINNEAPOLIS,30.4,25628.5,0,-4,-4,0,-4
20049,MN,COMMUNITY PLAZA,SAINT PAUL,-4,19282,0,-4,0,-4,-4
2944,MN,COMO BY THE LAKE,SAINT PAUL,91.2,16624,-4,-4,36.1,18.1,36.1
29689,MN,COMPASS POINTE,NEW HOPE,16.4,37194,0,0,-4,0,-4
13485,MN,CONCORDIA ARMS,MAPLEWOOD,16.8,12997,-4,-4,-4,-4,-4
8840,MN,CORNERSTONE CREEK,GOLDEN VALLEY,0,0,0,0,0,0,0
28754,MN,CORNERSTONE VILLAGE,SAINT MICHAEL,-4,27706.5,-4,0,-4,0,-4
2211,MN,CORNERSTONE VILLAGE II,SAINT MICHAEL,-4,33740,0,0,0,0,-4
29899,MN,COTTAGE COURT,COLD SPRING,92.6,24384,0,-4,-4,-4,60
25675,MN,COTTAGE HOMESTEADS OF COON CREEK,COON RAPIDS,-4,22392,0,-4,0,-4,-4
25206,MN,COTTAGE HOMESTEADS OF WILLOW PONDS,LINO LAKES,-4,31135,0,0,0,-4,-4
18381,MN,COTTAGES OF ANNANDALE,ANNANDALE,-4,24387.5,0,0,0,-4,-4
18532,MN,COTTAGES OF ASPEN,OAKDALE,23,28958,0,0,0,-4,-4
2208,MN,COTTAGES OF COTTAGE GROVE,COTTAGE GROVE,96.1,28922,-4,0,-4,-4,83.7
15115,MN,COTTAGES OF HILLCREST,SAINT PAUL,-4,30124,0,-4,0,0,-4
19010,MN,COTTAGES OF SPRING LAKE PARK,SPRING LAKE PARK,-4,33400.5,0,0,-4,0,-4
28795,MN,COTTAGES OF STILLWATER,STILLWATER,97,30909,0,0,-4,-4,87.5
13438,MN,COTTAGES OF VADNAIS HEIGHTS,VADNAIS HEIGHTS,12.1,33215,0,0,0,-4,-4
2209,MN,COTTAGES OF WHITE BEAR TOWNSHIP,WHITE BEAR LAKE,-4,34151,0,0,0,-4,-4
35987,MN,COTTONWOOD APARTMENTS,SPICER,100,14580.5,0,-4,-4,-4,-4
38296,MN,COUNTRY LANE,LAKEVILLE,96.6,32962.5,0,-4,-4,-4,89.3
13433,MN,COUNTRY VILLAGE APTS,REDWOOD FALLS,68.3,18114.5,-4,-4,-4,-4,46.4
35989,MN,COUNTRYSIDE COTTAGES OF ST. MICHAEL III,SAINT MICHAEL,-4,31828,0,0,0,-4,-4
541,MN,COUNTRYSIDE TOWNHOMES,ALBANY,0,0,0,0,0,0,0
13968,MN,COVENTRY APARTMENTS,ROSEVILLE,93.8,14956,6.6,11.5,32.8,20.2,29
35988,MN,COVINGTON COURT APARTMENTS,WEST SAINT PAUL,63.7,28386,-4,11,-4,-4,72
