ID,STATE,PROPERTYNAME,CITY,INCOME_REPORTED_PCT,UNITS_INC_ILMT_IRES_RPTD_PCT,UNITS_I_IL_IR_0_PCT,UNITS_I_IL_IR_0_30_PCT,UNITS_I_IL_IR_30_40_PCT,UNITS_I_IL_IR_40_50_PCT,UNITS_I_IL_IR_50_60_PCT,UNITS_I_IL_IR_GT60_PCT
24499,CA,OAK GLENN AND OAKCREEK APARTMENTS,WILLITS,87.7,87.7,0,-4,0,-4,0,0
5684,CA,OAK GROVE,PARLIER,100,100,0,100,0,0,0,0
11846,CA,OAK GROVE APARTMENTS,HEALDSBURG,90.8,90.8,0,87,-4,-4,-4,0
28875,CA,OAK GROVE NORTH AND SOUTH,OAKLAND,100,100,0,100,0,0,0,0
9468,CA,OAK GROVE TERRACE,OAKLEY,90.2,90.2,0,-4,-4,0,0,0
40804,CA,OAK HAVEN SENIOR,OAKDALE,97.5,97.5,0,-4,-4,0,0,0
149,CA,OAK HILLS 80 OAK HILLS APARTMENTS LP,JAMESTOWN,59,56.4,0,100,0,0,0,0
32613,CA,OAK KNOLL VILLAS,POWAY,98,98,0,72,-4,-4,-4,-4
1273,CA,OAK MEADOW FAMILY APARTMENTS,OAKLEY,100,97.4,0,78.4,-4,-4,-4,0
36015,CA,OAK PARK 3 APARTMENTS,PASO ROBLES,96,96,0,100,0,0,0,0
1410,CA,OAK PARK APARTMENTS,OAKLAND,98.2,98.2,0,85.3,-4,-4,-4,0
24548,CA,OAK PARK APARTMENTS,PASO ROBLES,98.2,98.2,0,85.3,-4,-4,-4,0
4060,CA,OAK PARK APARTMENTS II,PASO ROBLES,97.1,97.1,0,85.3,-4,-4,0,0
5213,CA,OAK PARK SENIOR APARTMENTS,SACRAMENTO,96.3,96.3,0,-4,-4,0,0,0
5935,CA,OAK PARK SENIOR VILLAS,FRESNO,98.4,98.4,0,-4,-4,0,0,0
34933,CA,OAK PLACE SENIOR VILLAS,OAKLEY,89.6,89.6,0,-4,-4,0,0,0
27053,CA,OAK RIDGE APARTMENTS,GRASS VALLEY,100,100,0,81,-4,-4,0,-4
23360,CA,OAK RIDGE FAMILY APARTMENTS,OAKLEY,92.6,92.6,0,68,-4,-4,0,0
36701,CA,OAK RIDGE SENIOR APARTMENTS,SONOMA,100,100,0,100,0,0,0,0
39243,CA,OAK STREET TERRACE,OAKLAND,94.7,94.7,0,94.4,-4,-4,0,0
1257,CA,OAK TERRACE II APTS,OAKHURST,100,100,0,94.6,-4,-4,0,0
17141,CA,OAK TREE APARTMENTS,TEMECULA,100,100,0,82.1,-4,-4,0,-4
18300,CA,OAK TREE VILLAGE,VAN NUYS,95,95,0,68.4,-4,0,-4,0
24495,CA,OAK VALLEY APARTMENTS,NORTH HIGHLANDS,97.1,97.1,0,-4,-4,0,0,0
40798,CA,OAK VILLAGE PRESERVATION LP,OAKLAND,100,100,0,91.3,-4,-4,0,-4
21104,CA,OAKCREST HEIGHTS SAVI RANCH II,YORBA LINDA,94.2,94.2,0,95.9,-4,-4,0,0
5099,CA,OAKCREST TERRACE,YORBA LINDA,98.5,98.5,0,95.5,-4,-4,0,0
39239,CA,OAKDALE APARTMENTS,OAKDALE,92.5,92.5,0,100,0,0,0,0
39039,CA,OAKHURST APARTMENTS,OAKHURST,91.8,91.8,0,100,0,0,0,0
29029,CA,OAKHURST APTS,OLIVEHURST,96.7,96.7,0,82.8,-4,-4,0,0
16157,CA,OAKLAND 34,OAKLAND,90.3,90.3,0,-4,-4,0,0,0
32514,CA,OAKLAND POINT LP,OAKLAND,88.5,88.5,0,-4,-4,0,0,0
4722,CA,OAKLEY APARTMENTS,OAKLEY,87.3,87.3,0,82,10.7,-4,-4,-4
17718,CA,OAKLEY SUMMER CREEK,OAKLEY,97.5,97.5,0,100,0,0,0,0
9469,CA,OAKRIDGE APARTMENTS,OAKDALE,100,100,0,-4,0,-4,0,0
1624,CA,OAKRIDGE FAMILY HOMES,SYLMAR,100,100,0,45.6,26.3,19.3,-4,-4
38878,CA,OAKWOOD APARTMENTS,MORENO VALLEY,98.3,97.9,0,66.2,13.2,7.7,5.1,7.7
33930,CA,OASIS VILLAGE,ADELANTO,75.9,75.9,0,93.3,-4,-4,0,-4
40747,CA,OCEAN BEACH APARTMENTS,SAN FRANCISCO,98.8,98.8,0,100,0,0,0,0
12583,CA,OCEAN BREEZE APARTMENTS,SANTA MONICA,100,100,0,89.5,-4,-4,0,0
23827,CA,OCEAN VIEW GARDEN APARTMENTS,BERKELEY,70.5,70.5,0,100,0,0,0,0
32304,CA,OCEAN VIEW MANOR,MORRO BAY,97.4,97.4,0,100,0,0,0,0
22614,CA,OCEAN VIEW SENIOR APARTMENTS,PACIFICA,97.1,97.1,0,100,0,0,0,0
11367,CA,OCEANA APARTMENTS,HUNINGTON BEACH,96.2,96.2,0,80,-4,-4,-4,0
5731,CA,OCEANSIDE GARDENS APARTMENTS,MORRO BAY,100,100,0,100,0,0,0,0
5835,CA,OHLONE CHYNOWETH COMMONS,SAN JOSE,99.5,99.5,0,82.7,12,-4,-4,0
12276,CA,OHLONE COURT APARTMENTS,SAN JOSE,98.2,98.2,0,74.8,16.2,-4,-4,-4
23096,CA,OHLONE GARDENS,EL CERRITO,92.9,92.9,0,-4,-4,0,0,0
16526,CA,OLD ELM VILLAGE,PETALUMA,100,100,0,75.9,16.5,-4,-4,-4
23198,CA,OLD GROVE APARTMENTS,OCEANSIDE,96.4,96.4,0,58.5,24.5,-4,-4,0
4827,CA,OLEN JONES SENIOR APARTMENTS,RANCHO CUCAMONGA,100,100,0,95.8,-4,-4,0,-4
38932,CA,OLIVE COURT,DAVIS,100,100,0,-4,0,0,-4,0
4161,CA,OLIVE COURT APARTMENT,INDIO,97.4,97.4,0,52,16,17.3,-4,-4
36346,CA,OLIVE GROVE,SANTA ROSA,98.4,98.4,0,69.4,22.6,-4,-4,0
2287,CA,OLIVE MEADOW,SAN BERNARDINO,100,100,0,83.6,-4,-4,0,-4
32192,CA,OLIVE TREE PLAZA,HAYWARD,95.8,95.8,0,100,0,0,0,0
4056,CA,OLIVE WOOD APARTMENTS,SACRAMENTO,96.8,96.8,0,86.9,-4,-4,0,0
25282,CA,OLIVEHURST APARTMENTS,OLIVEHURST,96,96,0,89.6,-4,-4,0,0
28979,CA,OLIVERA SENIOR APARTMENT FKA DUDLEY ST SENIOR APTS,POMONA,93.9,93.9,0,100,0,0,0,0
36392,CA,OLYMPIC VILLA APTS,CLEARLAKE,100,100,0,-4,-4,0,0,0
1671,CA,OLYMPIC VILLAGE,CLEARLAKE,94.2,94.2,0,-4,-4,0,0,0
18504,CA,ONE CHURCH STREET APARTMENTS,SAN FRANCISCO,98.8,98.8,0,81.5,-4,-4,-4,0
24496,CA,ONE SANTA FE,LOS ANGELES,90.9,90.9,0,-4,-4,0,0,0
20680,CA,ONE WILKINS PLACE,LOS ANGELES,88.2,88.2,0,-4,-4,-4,-4,0
29972,CA,ONIZUKA CROSSING FKA MIDPEN ARMORY APARTMENTS,SUNNYVALE,91.2,91.2,0,84.6,-4,-4,0,0
24,CA,ONTARIO SENIOR APARTMENTS,ONTARIO,100,100,0,94.7,-4,-4,-4,0
23831,CA,OPEN DOORS,LOS GATOS,100,100,0,77.8,-4,-4,-4,-4
20893,CA,OPPORTUNITY CENTER OF THE MIDPENINSULA,PALO ALTO,96.6,96.6,0,96.5,0,-4,-4,0
24443,CA,ORANGE COVE RENTAL ASSISTANCE DEMONSTRATION RAD,ORANGE COVE,97.7,97.7,0,88.2,-4,-4,0,0
23263,CA,ORANGE GARDENS,POWAY,100,100,0,80.4,-4,-4,0,0
5840,CA,ORANGE GROVE APARTMENTS,GLENDALE,100,100,0,78.3,-4,0,-4,-4
130,CA,ORANGE GROVE GARDENS,PASADENA,100,100,0,77.8,-4,-4,0,0
40195,CA,ORANGE PLACE,ESCONDIDO,88.9,88.9,0,70.8,-4,-4,0,-4
36494,CA,ORANGE TREE SENIOR APARTMENTS,OROVILLE,98,98,0,-4,-4,0,0,0
39295,CA,ORANGE TREE VILLAGE,COMPTON,94.7,94.7,0,72.2,-4,0,-4,0
22826,CA,ORANGE VILLAS,CORONADO,100,100,0,-4,-4,0,0,0
36653,CA,ORANGEVALE APARTMENTS,ORANGE,100,100,0,-4,-4,0,0,0
29079,CA,ORANGEWOOD COURT APARTMENTS,SHERMAN OAKS,98.9,98.9,0,73.3,13.3,-4,0,-4
10644,CA,ORCHARD GARDENS APARTMENTS,SUNNVALE,100,100,0,76.7,-4,-4,0,0
10800,CA,ORCHARD GARDENS APARTMENTS,SUNNYVALE,100,100,0,76.7,-4,-4,0,0
21726,CA,ORCHARD GLEN APARTMENTS,SAN JOSE,29,29,0,-4,-4,0,0,0
22458,CA,ORCHARD MANOR APARTMENTS,UKIAH,92.1,92.1,0,87.9,-4,-4,0,0
4953,CA,ORCHARD PARK APARTMENTS,BEAUMONT,99.3,99.3,0,83.8,10.6,-4,-4,-4
25029,CA,ORCHARD VIEW APARTMENTS,HOLTVILLE,-4,-4,0,0,0,0,0,-4
4106,CA,ORCHARD VILLAGE,UKIAH,92.5,92.5,0,67.6,13.5,-4,-4,-4
36547,CA,ORCHARD VILLAGE,WINTERS,92.5,92.5,0,67.6,13.5,-4,-4,-4
12378,CA,ORCHARD VILLAGE APARTMENTS,ORANGE COVE,98.9,98.9,0,70.7,15.8,-4,-4,-4
28406,CA,ORCHARD VILLAS I,COACHELLA,95,95,0,67.1,22.4,-4,0,-4
9476,CA,ORCHARD VILLAS II,COACHELLA,86.1,86.1,0,75.8,-4,-4,-4,0
5102,CA,ORCHARDS ON NEWCASTLE,LIVINGSTON,95.8,95.8,0,91.3,-4,-4,0,0
39348,CA,ORION GARDENS APARTMENTS,LOS ANGELES,96.8,96.8,0,73.3,-4,-4,-4,0
11486,CA,ORLAND APARTMENTS,ORLAND,95,95,0,-4,-4,0,0,0
34940,CA,ORMOND BEACH VILLAS AKA VISTA PACIFICA,OXNARD,93.3,93.3,0,100,0,0,0,0
4998,CA,OROVILLE  APARTMENTS,OROVILLE,60.7,60.7,0,-4,0,-4,0,0
29823,CA,OROVILLE MANOR,OROVILLE,81.7,81.7,0,100,0,0,0,0
20783,CA,OROYSOM VILLAGE,FREMONT,96.6,96.6,0,50.9,24.6,-4,-4,-4
40801,CA,OROZCO VILLAS,NORTH HILLS,100,100,0,65.6,-4,-4,0,-4
17871,CA,ORTIZ PLAZA,SANTA ROSA,100,100,0,100,0,0,0,0
34732,CA,ORVIETO B FAMILY APARTMENTS,SAN JOSE,98.1,98.1,0,100,0,0,0,0
27989,CA,ORVIETO FAMILY APARTMENTS,SAN JOSE,98.9,98.9,0,91.1,-4,-4,0,0
23830,CA,OSAGE APARTMENTS,INGLEWOOD,100,100,0,80,-4,0,-4,-4
33302,CA,OSAGE SENIOR VILLAS,INGLEWOOD,97.2,97.2,0,-4,-4,0,0,0
6675,CA,OSBORNE GARDENS APARTMENTS,LOS ANGELES,95.9,95.9,0,70.2,-4,-4,-4,-4
21522,CA,OSBORNE STREET APARTMENTS,SYLMAR,98.3,98.3,0,78.4,11.2,-4,-4,-4
2236,CA,OSBORNE STREET APARTMENTS,LOS ANGELES,98.3,98.3,0,78.4,11.2,-4,-4,-4
22719,CA,OUCHI COURTYARDS,SAN DIEGO,100,100,0,86,-4,-4,0,0
34144,CA,OVERLAND COURT,LOS BANOS,100,100,0,92.8,-4,-4,0,0
21514,CA,OWLS LANDING,CA,100,100,0,75,-4,-4,0,0
23661,CA,OXFORD PLAZA,BERKELEY,93.8,93.8,0,84.4,-4,-4,0,-4
6452,CA,OXFORD TERRACE APARTMENTS,CHULA VISTA,99.1,99.1,0,76.7,10.3,-4,-4,-4
5890,CA,P AND P HOME FOR THE ELDERLY,LOS ANGELES,100,100,0,95.3,-4,-4,0,-4
10849,CA,P STREET FAMILY APARTMENTS,BAKERSFIELD,-4,-4,0,-4,0,0,0,0
4833,CA,PABLO RODRIGUEZ PLAZA APARTMENTS,ORANGE COVE,16.3,16.3,0,100,0,0,0,0
28878,CA,PACIFIC AVENUE ARTS COLONY,SAN PEDRO,100,100,0,78.3,-4,-4,-4,0
23303,CA,PACIFIC CITY LIGHTS,LONG BEACH,100,100,0,68.3,-4,-4,0,-4
4776,CA,PACIFIC COURT,SANTA MONICA,97.7,97.7,0,79.1,-4,-4,-4,-4
17146,CA,PACIFIC COURT APARTMENTS,HUNTINGTON BEACH,97.9,97.9,0,71.7,-4,-4,-4,0
28036,CA,PACIFIC GARDENS APARTMENTS,FRESNO,100,100,0,94,-4,-4,0,-4
38875,CA,PACIFIC MEADOWS APARTMENTS,CARMEL,99.5,99.5,0,93.2,-4,-4,-4,-4
21045,CA,PACIFIC PALMS APARTMENTS,PALM SPRINGS,99.3,99.3,0,91.2,-4,-4,0,0
1263,CA,PACIFIC POINT APARTMENTS,OXNARD,36.4,36.4,0,96.2,-4,0,0,-4
6982,CA,PACIFIC POINTE AT THE SHIPYARD,SAN FRANCISCO,100,100,0,93.1,-4,-4,-4,0
5729,CA,PACIFIC TERRACE APARTMENTS,FREEDOM,100,100,0,44.4,44.4,-4,0,-4
32399,CA,PACIFIC TOWERS,EL MONTE,14.1,14.1,0,100,0,0,0,0
27468,CA,PACIFICA APARTMENTS,WATSONVILLE,100,100,0,-4,-4,0,0,0
18143,CA,PAIGEWOOD VILLAGE,ORLAND,98.6,98.6,0,76.1,-4,-4,0,0
23885,CA,PALACE HOTEL,LONG BEACH,-4,-4,0,-4,0,0,0,0
12581,CA,PALISADES APARTMENTS,CALISTOGA,100,100,0,56.5,-4,-4,0,-4
18454,CA,PALM COURT SENIOR HOMES,SAN JOSE,100,100,0,-4,-4,0,0,0
2231,CA,PALM GARDEN APARTMENTS,EL MONTE,24.4,24.4,0,100,0,0,0,0
28508,CA,PALM GROVE APARTMENTS,LOMPOC,92.3,92.3,0,-4,-4,0,0,0
6674,CA,PALM SPRINGS SENIOR,PALM SPRINGS,100,100,0,96.5,-4,-4,0,0
143,CA,PALM SPRINGS VIEW APARTMENTS,PALM SPRINGS,96.6,96.6,0,80,-4,-4,0,0
25081,CA,PALM TERRACE,LINDSAY,100,100,0,66,28,-4,-4,-4
13209,CA,PALM TERRACE APARTMENTS,AUBURN,100,100,0,68.4,15.2,-4,-4,-4
34240,CA,PALM VIEW APARTMENTS,WEST HOLLYWOOD,94.9,94.9,0,100,0,0,0,0
28411,CA,PALM VILLAGE,LOS ANGELES,100,100,0,100,0,0,0,0
13306,CA,PALM WEST APARTMENTS,ANAHEIM,94.8,94.8,0,83.6,-4,-4,-4,0
25124,CA,PALMDALIA,PALMDALIA,86.7,86.7,0,96.2,-4,-4,0,0
1275,CA,PALMER FAMILY VILLAS,HURON,98.2,98.2,0,-4,-4,0,0,0
11257,CA,PALMER HEIGHTS APARTMENTS,HURON,88.3,88.3,0,86.8,-4,-4,0,0
28357,CA,PALMER HOUSE,GLENDALE,95.3,95.3,0,100,0,0,0,0
18408,CA,PALMER HOUSE,LOS ANGELES,95.3,95.3,0,100,0,0,0,0
40236,CA,PALMER VILLAS SENIOR APARTMENTS,HURON,96,96,0,-4,-4,0,0,0
4837,CA,PALMS APARTMENTS,ROWLAND HEIGHTS,98.5,98.5,0,80.2,11.9,5.8,-4,-4
25184,CA,PALO ALTO FAMILY HOUSING,PALO ALTO,100,100,0,-4,-4,0,0,0
36591,CA,PALO ALTO GARDENS,PALO ALTO,98.7,98.7,0,90.4,-4,-4,0,0
16743,CA,PALO VERDE APARTMENTS,INDIO,56.7,56.7,0,97.2,-4,0,0,-4
1575,CA,PALO VERDE APARTMENTS,EL MONTE,56.7,56.7,0,97.2,-4,0,0,-4
36241,CA,PALO VERDE APARTMENTS FKA REGENCY APARTMENTS,PALMDALE,100,100,0,96.1,-4,0,-4,0
5154,CA,PALO VERDES APARTMENTS,SOUTH DOS PALOS,90.3,90.3,0,100,0,0,0,0
13409,CA,PALOMA TERRACE,LOS ANGELES,100,100,0,84.5,-4,-4,0,0
2084,CA,PALOMAR,CHULA VISTA,100,100,0,80,10.9,-4,-4,-4
21775,CA,PALOMAR APARTMENTS,LOS ANGELES,96.2,96.2,0,100,0,0,0,0
17673,CA,PALOMAR COURT,FARMERSVILLE,100,100,0,-4,-4,0,0,0
25134,CA,PANAMA APARTMENTS,LOS ANGELES,73.9,73.9,0,100,0,0,0,0
13307,CA,PANAS PLACE APARTMENTS,SANTA ROSA,100,100,0,75.4,-4,-4,0,0
20728,CA,PANORAMA PARK 043178,BAKERSFIELD,96.9,96.9,0,93.7,-4,-4,0,-4
23197,CA,PAPAGO COURT   APPLE VALLEY APARTMENTS,SANTA ROSA,97.9,97.9,0,80.4,-4,-4,-4,0
16101,CA,PARADISE ARMS,LOS ANGELES,95.3,95.3,0,48.8,26.8,-4,-4,-4
24449,CA,PARADISE CREEK HOUSING I AKA NATIONAL CITY WESTSI,NATIONAL CITY,100,100,0,89.8,0,-4,0,-4
32618,CA,PARADISE CREEK HOUSING II,NATIONAL CITY,98.9,98.9,0,-4,0,0,0,-4
22618,CA,PARAMOUNT FAMILY IRVINE HOUSING,IRVINE,96.4,96.4,0,90,-4,-4,0,-4
17671,CA,PARC GROVE COMMONS,FRESNO,96.7,96.7,0,78.6,8.7,-4,5.3,-4
5993,CA,PARC GROVE COMMONS NORTHEAST VETERANS AKA RENAISSA,FRESNO,94.9,94.9,0,-4,0,-4,0,0
29822,CA,PARC GROVE COMMONS NORTHWEST APARTMENTS,FRESNO,98.6,98.6,0,75.9,11.7,9,-4,-4
35963,CA,PARC RIDGE APARTMENTS,NORTHRIDGE,100,100,0,95.2,-4,-4,0,0
28305,CA,PARCEL M GRAND AVENUE APARTMENTS,LOS ANGELES,96.4,96.4,0,94.3,-4,0,-4,0
28933,CA,PARK 20TH,BAKERSFIELD,87.3,87.3,0,93.8,-4,-4,0,0
4053,CA,PARK ALAMEDA,ALAMEDA,100,100,0,95.1,-4,-4,0,0
32513,CA,PARK CREEK VILLAGE,FARMERSVILLE,100,100,0,76.6,-4,-4,-4,0
40188,CA,PARK DAVID SENIOR APARTMENTS,CATHEDRAL CITY,27.9,27.9,0,100,0,0,0,0
16042,CA,PARK GLENN APARTMENTS,CAMARILLO,95.2,95.2,0,87.1,-4,-4,0,0
23365,CA,PARK GLENN SENIOR APARTMENTS,CAMARILLO,94.1,94.1,0,-4,0,0,-4,0
36698,CA,PARK GRAND APARTMENTS,POMONA,93.4,93.4,0,91.2,-4,-4,-4,0
22871,CA,PARK LAND SENIOR APARTMENTS,HEALDSBURG,100,100,0,100,0,0,0,0
11635,CA,PARK LANDING APARTMENTS,BUENA PARK,100,100,0,89.9,-4,-4,0,0
16891,CA,PARK LANE APARTMENTS,PETALUMA,93.1,93.1,0,96.3,-4,-4,0,0
36294,CA,PARK LANE FAMILY APARTMENTS,LOS ANGELES,100,100,0,93.1,-4,-4,-4,-4
6928,CA,PARK MANOR APARTMENTS,HAYWARD,91.3,91.3,0,71.2,21.9,-4,-4,-4
28924,CA,PARK MEADOWS,BAKERSFIELD,96.4,96.4,0,86.5,12,-4,0,-4
28874,CA,PARK PASEO,GLENDALE,100,100,0,100,0,0,0,0
22662,CA,PARK PLACE,RIALTO,100,100,0,56.7,-4,-4,0,0
17976,CA,PARK PLACE APARTMENTS,BAKERSFIELD,98.8,98.8,0,79.8,12.8,-4,-4,-4
33459,CA,PARK PLACE APARTMENTS,VAN NUYS,98.8,98.8,0,79.8,12.8,-4,-4,-4
25285,CA,PARK PLACE APARTMENTS,MORGAN HILL,98.8,98.8,0,79.8,12.8,-4,-4,-4
16198,CA,PARK PLACE APARTMENTS,LYNWOOD,98.8,98.8,0,79.8,12.8,-4,-4,-4
25076,CA,PARK PLAZA SENIOR APARTMENTS,NORTH HOLLYWOOD,100,100,0,-4,-4,0,0,0
114,CA,PARK SIERRA AT IRON HORSE TRAIL,DUBLIN,100,100,0,-4,-4,0,0,0
29664,CA,PARK STANTON SENIORS APTS,STANTON,96.1,96.1,0,96.6,-4,-4,-4,-4
11851,CA,PARK SUNSET APARTMENTS,SAN FRANCISCO,94.4,94.4,0,100,0,0,0,0
23836,CA,PARK TERRACE,YUBA CITTY,94.6,94.6,0,85.7,-4,-4,-4,0
1564,CA,PARK TERRACE,YUBA CITY,94.6,94.6,0,85.7,-4,-4,-4,0
34028,CA,PARK VIEW TERRACE APARTMENTS,BELL GARDENS,97,97,0,100,0,0,0,0
17725,CA,PARK VIEW VILLAGE,PORTERVILLE,96.3,96.3,0,81.8,-4,-4,-4,-4
8359,CA,PARK VILLAGE APARTMENTS,CHULA VISTA,93.3,93.3,0,-4,-4,-4,-4,0
20937,CA,PARK VILLAGE APARTMENTS AKA JASMINE GARDEN,COMPTON,86.6,86.6,0,100,0,0,0,0
28410,CA,PARK VILLAS APARTMENTS,NATIONAL CITY,70.4,70.4,0,100,0,0,0,0
16421,CA,PARK VISTA APARTMENTS,ANAHEIM,97.3,97.3,0,98.5,-4,-4,0,-4
34723,CA,PARK VISTA APARTMENTS,FREMONT,97.3,97.3,0,98.5,-4,-4,0,-4
20999,CA,PARK WILLIAM APARTMENTS,POMONA,100,100,0,76.7,-4,-4,0,0
29087,CA,PARKE LOS ROBLES,PASADENA,100,100,0,-4,-4,-4,0,0
12273,CA,PARKER HOTEL,LOS ANGELES,80.6,80.6,0,100,0,0,0,0
11163,CA,PARKHURST TERRACE,APTOS,98.5,98.5,0,72.7,16.7,-4,-4,-4
18248,CA,PARKS AT FIG GARDEN THE,FRESNO,97.8,97.8,0,84.2,8.8,3.4,-4,-4
7191,CA,PARKSDALE VILLAGE,MADARA,97.9,97.9,0,42.6,23.4,-4,-4,-4
12528,CA,PARKSDALE VILLAGE,MADERA,97.9,97.9,0,42.6,23.4,-4,-4,-4
40139,CA,PARKSDALE VILLAGE II,MADERA,97.9,97.9,0,44.7,-4,-4,-4,-4
15892,CA,PARKSIDE,SAN DIEGO,97.3,97.3,0,80.8,-4,-4,-4,-4
39246,CA,PARKSIDE APARTMENTS,SAN DIEGO,97.4,97.4,0,81.2,8.7,-4,-4,-4
27815,CA,PARKSIDE APARTMENTS,LOS ANGELES,97.4,97.4,0,81.2,8.7,-4,-4,-4
18100,CA,PARKSIDE AT SYCAMORE,WEST SACRAMENTO,100,100,0,-4,-4,0,0,0
39342,CA,PARKSIDE COURT,WOODLAKE,100,100,0,78.3,-4,-4,0,-4
8820,CA,PARKSIDE GLEN APARTMENTS,SAN JOSE,100,100,0,71.8,13,9,-4,-4
27870,CA,PARKSIDE STUDIOS,SUNNYVALE,93.1,93.1,0,-4,-4,0,0,0
33297,CA,PARKSIDE TERRACE APARTMENTS,CHICO,97.8,97.8,0,69,14.9,-4,-4,-4
90,CA,PARKSIDE VILLAGE,DINUBA,96,96,0,-4,-4,0,0,0
27151,CA,PARKVIEW,SACRAMENTO,93.8,93.8,0,96.7,-4,0,0,-4
4159,CA,PARKVIEW APARTMENTS,LINCOLN,98,98,0,76.3,17.5,-4,-4,0
36548,CA,PARKVIEW APARTMENTS,GOLETA,98,98,0,76.3,17.5,-4,-4,0
11475,CA,PARKVIEW APTS,FILLMORE,94.2,94.2,0,-4,-4,0,0,0
11415,CA,PARKVIEW FAMILY APARTMENTS,SAN JOSE,100,100,0,54.5,19.3,17,-4,-4
117,CA,PARKVIEW ON THE PARK,LOS ANGELES,98.6,98.6,0,100,0,0,0,0
2278,CA,PARKVIEW SAN MARCOS II LP,SAN MARCOS,98.8,98.8,0,86.4,-4,-4,0,-4
20947,CA,PARKVIEW SENIOR APARTMENTS,SAN JOSE,97.8,97.8,0,-4,-4,0,0,0
33037,CA,PARKVIEW TERRACE,POWAY,100,100,0,60.4,17.6,-4,-4,-4
38926,CA,PARKWAY VILLAGE APARTMENTS,LINCOLN,97.5,97.5,0,85.5,9.4,-4,-4,-4
16684,CA,PARKWOOD APARTMENTS,YORBA LINDA,98.2,98.2,0,96,-4,-4,0,0
11737,CA,PARKWOOD APARTMENTS,TURLOCK,98.2,98.2,0,96,-4,-4,0,0
12532,CA,PARKWOOD MANOR,TULARE,97.3,97.3,0,95.8,-4,-4,0,0
29870,CA,PARLIER FAMILY APARTMENT,PARLIER,98.4,98.4,0,60,25,-4,-4,-4
10650,CA,PARLIER GARDEN   8458,PARLIER,100,100,0,100,0,0,0,0
8248,CA,PARLIER PLAZA APARTMENTS   GARDEN VALLEY HOMES II,PARLIER,93,93,0,-4,-4,0,0,0
10747,CA,PARLIER PLAZA APARTMENTS   GARDEN VALLEY HOMES II,SAN JOAQUIN,93,93,0,-4,-4,0,0,0
34938,CA,PARTHENIA COURT,PANORAMA CITY,100,100,0,87.5,-4,0,-4,0
4781,CA,PARWOOD,LONG BEACH,97,97,0,81.2,10.4,6.1,-4,-4
30023,CA,PASCUAL REYES TOWNHOMES,LOS ANGELES,100,100,0,-4,-4,0,0,0
29768,CA,PASEO AT COMM22,SAN DIEGO,94.5,94.5,0,93.3,-4,-4,0,0
22873,CA,PASEO DE LOS HEROES II,MECAA,98.1,98.1,0,90.2,-4,-4,0,0
16636,CA,PASEO DE LOS HEROES II,MECCA,98.1,98.1,0,90.2,-4,-4,0,0
18453,CA,PASEO DE LOS POETAS,MECCA,100,100,0,-4,-4,-4,-4,-4
21930,CA,PASEO DEL ORO APARTMENTS,SAN MARCOS,97,97,0,81.6,13.3,-4,-4,-4
17928,CA,PASEO DEL RIO APARTMENTS,OXNARD,96.5,96.5,0,79.3,-4,-4,-4,-4
18351,CA,PASEO POINTE,VISTA,98.5,98.5,0,88.1,-4,-4,0,0
4942,CA,PASEO SANTA CLARA APARTMENTS,OXNARD,100,100,0,71.7,22.6,-4,0,-4
20629,CA,PASEO SENTER I,SAN JOSE,99.1,99.1,0,84.2,11.4,-4,0,-4
12933,CA,PASEO SENTER II,SAN JOSE,99,99,0,91.8,-4,-4,-4,0
36244,CA,PASEO VERDE   PHASE 1,FONTANA,98,98,0,58.3,-4,-4,-4,-4
2127,CA,PASEO VERDE II FAMILY APARTMENTS,FONTANA,97.8,97.8,0,37.8,28.9,-4,-4,-4
29925,CA,PASEO VERDE III FAMILY APARTMENTS,FONTANA,95.7,95.7,0,59.1,31.8,-4,0,-4
8872,CA,PASEO VILLAGE FAMILY APARTMENTS,ANAHEIM,99.4,99.4,0,68.8,16.2,11,-4,-4
83,CA,PASHPI STEVENSON HOUSE LP,PALO ALTO,98.3,98.3,0,100,0,0,0,0
34185,CA,PATH METRO VILLAS,LOS ANGELES,82.5,82.5,0,100,0,0,0,0
23311,CA,PATH VILLAS AT DEL REY,LOS ANGELES,100,100,0,100,0,0,0,0
5989,CA,PATH VILLAS OSAGE APARTMENTS,INGLEWOOD,100,100,0,78.9,-4,-4,0,-4
38874,CA,PATIOS DE CASTILLO APTS AND RIVER ROSE APTS,WEST SACRAMENTO,95.7,95.7,0,84.1,-4,-4,0,0
16363,CA,PATTERSON PLACE,FRESNO,100,100,0,100,0,0,0,0
10803,CA,PATTERSON PLACE,PATTERSON,100,100,0,100,0,0,0,0
24550,CA,PAUL WILLIAMS APARTMENTS,LOS ANGELES,100,100,0,47.5,-4,-4,0,-4
6773,CA,PAULIN CREEK APARTMENTS,SANTA ROSA,97.7,97.7,0,-4,-4,0,0,0
32202,CA,PAULINE WEAVER SENIOR APARTMENTS FOUR,FREMONT,100,100,0,100,0,0,0,0
1278,CA,PAVILION PARK SENIOR HOUSING,IRVINE,98.2,98.2,0,-4,-4,0,0,0
5418,CA,PAZ VILLAS,PANORAMA CITY,92.9,92.9,0,84.6,-4,0,0,-4
27155,CA,PEARL GARDENS,SANTA BARBARA,100,100,0,-4,-4,0,0,0
27047,CA,PEBBLE COVE,ANAHEIM,99.1,99.1,0,89.9,-4,0,0,-4
