ID,STATE,PROPERTYNAME,CITY,UNITS_FRA_SRC_PCT,UNITS_FRA_SRC_PBRA_PCT,UNITS_FRA_SRC_S8_PCT,UNITS_FRA_SRC_PH_PCT,UNITS_FRA_SRC_HOME_PCT,UNITS_FRA_SRC_HCV_PCT,UNITS_FRA_SRC_PBV_PCT,UNITS_FRA_SRC_S521_PCT,UNITS_FRA_SRC_OTHER_PCT
33769,AL,EAST LAKE HOUSE,BIRMINGHAM,100,0,0,0,0,0,0,0,100
11048,AL,EAST SIDE APARTMENTS,FAYETTE,29.5,0,0,0,0,0,0,0,100
6569,AL,EASTBROOK APARTMENTS,MONTGOMERY,0,0,0,0,0,0,0,0,0
18755,AL,EASTBROOK APARTMENTS II,MONTGOMERY,18.8,0,0,0,0,0,0,0,-4
35077,AL,EASTBROOK APARTMENTS III,MONTGOMERY,4.2,0,0,0,0,0,0,0,-4
20518,AL,EASTBROOK APARTMENTS IV,MONTGOMERY,10,0,0,0,0,0,0,0,-4
4514,AL,EDGEMONT VILLAGE,DEMOPOLIS,19.4,0,0,0,0,0,0,0,-4
20470,AL,EDGEMONT VILLAGE II,DEMOPOLIS,0,0,0,0,0,0,0,0,0
32814,AL,EDGEWOOD MANOR,FORT DEPOSIT,90.9,0,0,0,0,0,0,100,0
40541,AL,ELK RIVER APARTMENTS,ROGERSVILLE,56.5,0,0,0,0,0,0,-4,-4
38716,AL,ELNORA MANOR,HEFLIN,33.3,0,0,0,0,0,0,0,-4
4518,AL,EMERALD POINTE FORMERLY SUNDOWN APARTMENTS,BIRMINGHAM,50.5,0,0,0,0,100,0,0,0
16985,AL,EMERALD VALLEY APARTMENTS,EVERGREEN,84.4,0,0,0,0,0,0,-4,-4
20466,AL,EMERY POINTE,ROANOKE,9.4,0,0,0,0,0,0,0,-4
30218,AL,ENGLEWOOD APARTMENTS,LEESBURG,0,0,0,0,0,0,0,0,0
5568,AL,EUFAULA ESTATES,EUFAULA,88.7,0,0,0,0,0,0,100,0
35074,AL,EVANGELINE HEIGHTS,PHENIX CITY,55.4,0,0,0,0,-4,0,0,-4
40546,AL,EZRA CUNNINGHAM APARTMENTS F/K/A INVERNESS APTS,CLANTON,0,0,0,0,0,0,0,0,0
24767,AL,FAIR PARK APARTMENTS,BIRMINGHAM,100,100,0,0,0,0,0,0,0
6294,AL,FAIRVIEW APARTMENTS,HALEYVILLE,37.5,0,0,0,0,0,0,0,100
18754,AL,FIELD CREST APARTMENTS,COFFEEVILLE,94.4,0,0,0,0,0,0,-4,-4
6516,AL,FIELDSTONE APARTMENTS,MOULTON,2.8,0,0,0,0,0,0,0,-4
16990,AL,FLINT RIVER APARTMENTS,HUNTSVILLE,20.8,0,0,0,0,0,0,0,100
16987,AL,FORDS MILL APARTMENTS,VALLEY,4.2,0,0,0,0,-4,0,0,0
1295,AL,FOREST HILL APARTMENTS,MOBILE,32.3,0,0,0,0,0,0,0,100
23509,AL,FOREST MANOR APARTMENTS,BUTLER,97.8,0,0,0,0,0,0,100,0
36796,AL,FOREST RIDGE,CARBON HILL,65,0,0,0,-4,84.6,0,0,-4
10262,AL,FORRESTER GARDENS,TUSCALOOSA,50,78.9,0,0,0,-4,0,0,-4
40542,AL,FOX RIDGE APARTMENTS,VERNON,28.2,0,0,0,0,0,0,0,100
36842,AL,FOX RIDGE APARTMENTS 91012,RUSSELLVILLE,95.8,0,0,0,0,0,0,0,100
27507,AL,FOX RIDGE II APARTMENTS,RUSSELLVILLE,41.7,0,0,0,0,0,0,0,-4
6566,AL,FOX RUN APARTMENTS,RAGLAND,100,0,0,0,0,0,0,-4,-4
31983,AL,FOX RUN SOUTH APARTMENTS,BOAZ,81.8,0,0,0,0,-4,0,-4,0
38671,AL,FRANKLIN HILLS,HUNTSVILLE,16.1,0,0,0,0,0,0,0,-4
20524,AL,FRENCH FARMS VILLAGE APARTMENTS,ATHENS,5.4,0,0,0,0,0,0,0,-4
1300,AL,GABLES CROSSING,CENTREVILLE,16.7,0,0,0,0,0,0,0,-4
22152,AL,GARDEN COVE APARTMENTS,HUNTSVILLE,52.8,-4,0,0,0,-4,0,0,87.6
1825,AL,GARDEN GREENE APARTMENTS,LANETT,0,0,0,0,0,0,0,0,0
21829,AL,GARDEN OAKS APARTMENTS F/K/A CROSSROADS APTS,ENTERPRISE,25,0,0,0,0,0,0,0,100
10999,AL,GARDEN PARK APARTMENTS,HUNTSVILLE,12.5,0,0,0,0,0,0,0,-4
1969,AL,GATEWAY PLACE,HUNTSVILLE,0,0,0,0,0,0,0,0,0
15689,AL,GIBBS MANOR,TROY,28.1,0,0,0,0,0,0,0,-4
36847,AL,GLEN ARBOR F/K/A SOMERBY PLACE,MOBILE,31.3,0,0,0,0,0,0,0,100
21672,AL,"GLENBROOK AT OXMOOR VALLEY, PHASE I",BIRMINGHAM,34,0,0,0,0,0,0,0,100
1871,AL,GLENWOOD MEADOWS APARTMENTS,LUVERNE,32.5,0,0,0,0,0,0,0,100
15687,AL,GRACE POINTE,AUBURN,1.8,0,0,0,0,0,0,0,-4
12154,AL,GRACE RIDGE,AUBURN,7.3,0,0,0,0,0,0,0,-4
1971,AL,GRADY'S WALK,DOTHAN,41.8,0,0,0,0,0,0,0,100
17504,AL,GRAND VIEW APARTMENTS,NORTHPORT,4.3,0,0,0,0,0,0,0,-4
16933,AL,GRANDVIEW GARDENS APARTMENTS,GORDO,100,0,0,0,0,0,0,100,0
22204,AL,GREENBRIAR NORTH,STEVENSON,95.7,0,0,0,0,0,0,100,0
35081,AL,GREENBRIAR TOWNHOMES,THEODORE,48.7,0,0,0,0,-4,0,0,-4
23512,AL,GREENFIELD APARTMENTS,LIVINGSTON,56.6,0,0,0,0,0,0,-4,-4
11002,AL,GREENLEAF APARTMENTS,HALEYVILLE,86.7,0,0,0,0,0,0,-4,-4
10268,AL,GREENRIDGE APARTMENTS,ELKMONT,90.9,0,0,0,0,0,0,-4,0
31994,AL,GREENTREE APARTMENTS,ARAB,50,0,0,0,0,0,0,-4,-4
16938,AL,GREENVILLE VILLAGE,GREENVILLE,94.3,0,0,0,0,0,0,100,0
5515,AL,GREENWOOD PARK,TUSCALOOSA,72.5,0,0,0,0,0,0,0,100
24718,AL,GREYSTONE FKA WILSHIRE PARK,RAINBOW CITY,2.8,0,0,0,0,0,0,0,-4
38672,AL,GREYSTONE PLACE,MOBILE,21.4,0,0,0,0,-4,0,0,-4
20471,AL,GULF BREEZE APARTMENTS,BAYOU LA BATRE,100,0,0,0,0,0,0,100,0
6567,AL,HALLMARK AT MOBILE,MOBILE,27.2,0,0,0,0,-4,0,0,-4
35085,AL,HALLMARK AT PHENIX,PHENIX CITY,19.6,0,0,0,0,0,0,0,100
20520,AL,HALLMARK AT SELMA,SELMA,10.7,0,0,0,0,0,0,0,-4
24775,AL,HALLMARK AT TALLADEGA,TALLADEGA,7.3,0,0,0,0,-4,0,0,0
30176,AL,HALLMARK CRESTMOOR FKA CRESTMOOR,HARTSELLE,2.5,0,0,0,0,-4,0,0,0
28608,AL,HALLMARK GARDEN PARKWAY FKA HALLMARK HOMES AT GARDEN PARKWAY,TUSCALOOSA,44.6,0,0,0,0,0,0,0,100
11050,AL,HALLSON MANOR,ELBERTA,7,0,0,0,0,-4,0,0,-4
38620,AL,HAMILTON PLACE APARTMENTS,MILLBROOK,12.5,0,0,0,0,0,0,0,-4
29444,AL,HAMILTON VILLAS,HAMILTON,77.6,0,0,0,0,0,0,100,0
13762,AL,HAMPTON POINT APARTMENTS,NORTHPORT,46.7,0,0,0,0,-4,0,-4,89.3
28660,AL,HANCEVILLE MANOR APARTMENTS,HANCEVILLE,100,0,0,0,0,0,0,100,0
49,AL,HANCEVILLE VILLAGE APARTMENTS,HANCEVILLE,73.9,0,0,0,0,0,0,100,0
23450,AL,HARBOR POINTE APARTMENTS,DECATUR,20,0,0,0,0,0,0,0,-4
18757,AL,HARBOR POINTE II,DECATUR,12.5,0,0,0,0,0,0,0,-4
23501,AL,HARBOR RUN,THEODORE,12.5,0,0,0,0,-4,0,0,0
21677,AL,HARBOR SQUARE APARTMENTS,DECATUR,18.5,0,0,0,0,0,0,0,-4
6341,AL,HEATHERWOOD APARTMENTS,ALEXANDER CITY,28.6,0,0,0,0,0,0,0,-4
27506,AL,HEFLIN HILLS APARTMENTS,HEFLIN,62.5,0,0,0,0,0,0,100,0
18700,AL,HEFLIN MANOR,HEFLIN,25,0,0,0,0,0,0,0,-4
31984,AL,HERITAGE GARDEN APARTMENTS,DOTHAN,20.8,0,0,0,0,-4,0,-4,0
6337,AL,HERITAGE VIEW APARTMENTS,MONTGOMERY,20,0,0,0,0,0,0,0,100
30219,AL,HERMITAGE APARTMENTS,LEXINGTON,100,0,0,0,0,0,0,100,0
36793,AL,HERON COVE APARTMENTS,ENTERPRISE,15.2,0,0,0,0,0,0,0,100
1970,AL,HERON COVE II,ENTERPRISE,18.2,0,0,0,0,0,0,0,100
4516,AL,HICKORY RUN II APARTMENTS,JACKSONVILLE,30,0,0,0,0,0,0,0,100
30217,AL,HICKORY TRACE APARTMENTS,FLORENCE,42.9,0,0,0,0,45.8,0,0,54.2
24773,AL,HICKORY VILLAGE,SYLACAUGA,0,0,0,0,0,0,0,0,0
4568,AL,HIDDEN POINTE APARTMENTS,DALEVILLE,8,0,0,0,0,-4,0,0,0
6296,AL,HIDDEN VALLEY APARTMENTS,BREWTON,100,0,0,0,0,0,0,-4,-4
6287,AL,HIGH FOREST APARTMENTS,JASPER,32.5,0,0,0,0,-4,0,0,-4
36843,AL,HIGH FOREST II APARTMENTS,JASPER,37.5,0,0,0,0,0,0,0,100
24819,AL,HIGHGATE APARTMENTS FKA CHAPELRIDGE APARTMENTS,BIRMINGHAM,24.5,0,0,0,0,100,0,0,0
12054,AL,HIGHLAND GREEN,EVERGREEN,95.7,0,0,0,0,-4,0,0,-4
1928,AL,HIGHLAND MANOR,BIRMINGHAM,100,-4,0,0,0,0,0,0,-4
16931,AL,HIGHLAND RIDGE APARTMENTS,GOODWATER,22.7,0,0,0,0,0,0,0,-4
34,AL,HIGHLAND VIEW APARTMENTS,SELMA,42.5,0,0,0,0,0,0,0,100
13769,AL,HIGHRIDGE APARTMENTS,DOUBLE SPRINGS,75,0,0,0,0,0,0,0,100
9421,AL,HILL CREEK APARTMENTS,WEST BLOCTON,95.8,0,0,0,0,0,0,100,0
16940,AL,HILLCREST APARTMENTS,CASTLEBERRY,90.6,0,0,0,0,0,0,-4,-4
22245,AL,HILLCREST ESTATES F/K/A HILLCREST APTS.,LINDEN,0,0,0,0,0,0,0,0,0
22247,AL,HILLCROSS HAVEN,MCKENZIE,100,0,0,0,0,0,0,100,0
36844,AL,HILLSIDE HAVEN,GOODWATER,94.4,0,0,0,0,0,0,100,0
9417,AL,HOLLY PARK ESTATES,GADSDEN,17.5,0,0,0,0,-4,0,0,-4
1179,AL,HOPE VI FAMILY,PRICHARD,0,0,0,0,0,0,0,0,0
10259,AL,HOUND'S RUN I AND II APARTMENTS,THEODORE,38.5,0,0,0,0,34.7,0,0,65.3
13766,AL,HULETT TOWNHOUSE APARTMENTS,HAYNEVILLE,50,0,0,0,0,0,0,0,-4
36846,AL,HUMMINGBIRD LANDING,ANDALUSIA,0,0,0,0,0,0,0,0,0
31988,AL,HUNTER POINTE APARTMENTS,CENTREVILLE,0,0,0,0,0,0,0,0,0
5511,AL,HUNTER RIDGE APARTMENTS,BIRMINGHAM,33.5,0,0,0,0,100,0,0,0
18704,AL,"HUNTER RIDGE APARTMENTS, PHASE II",BIRMINGHAM,37.5,0,0,0,0,75.6,0,0,24.4
13760,AL,HUNTSVILLE SUMMIT,HUNTSVILLE,100,100,0,0,0,0,0,0,0
17515,AL,HURRICANE CREEK TRACE,TUSCALOOSA,14,0,0,0,0,0,0,0,-4
24769,AL,INDIAN HILLS ESTATES,TALLADEGA,3.3,0,0,0,0,-4,0,0,0
6515,AL,INGLEWOOD,ROBERTSDALE,10.7,0,0,0,0,0,0,0,-4
15634,AL,IVY POINTE II APARTMENTS,TUSCUMBIA,29.2,0,0,0,0,0,0,0,100
15638,AL,IVY VILLAGE,MCKENZIE,100,0,0,0,0,0,0,100,0
21826,AL,JACKSON APARTMENTS,TUSCALOOSA,2.5,0,0,0,0,0,0,0,-4
33718,AL,JACKSON SQUARE APARTMENTS,RAINSVILLE,34.4,0,0,0,0,0,0,0,100
6562,AL,JACKSON-JOHNSON TOWNHOMES F/K/A WOODLAND TOWNHOMES,MARION,33.3,0,0,0,0,0,0,0,100
18711,AL,JANMAR APARTMENTS,BIRMINGHAM,100,-4,0,0,0,0,0,0,-4
31992,AL,JASMINE TRAILS APARTMENTS,GULF SHORES,1.4,0,0,0,0,-4,0,0,0
20522,AL,JOHN ENGLAND MANOR,TUSCALOOSA,31.4,0,0,0,0,0,0,0,100
27459,AL,JOHNSON APARTMENTS,GADSDEN,11.1,0,0,0,0,0,0,0,-4
1866,AL,JORDAN'S GATE,OPELIKA,47.9,0,0,0,0,0,0,0,100
21824,AL,JUBILEE,PELL CITY,2.8,0,0,0,-4,-4,0,0,0
36799,AL,KELLER COURT APARTMENTS,TUSCUMBIA,98.1,0,0,0,0,100,0,0,0
13812,AL,KENDRICK'S WAY,MONTGOMERY,0,0,0,0,0,0,0,0,0
24776,AL,KING WILLIAMS APARTMENTS F/K/A THE JEFFERSON DAVIS,MONTGOMERY,100,0,0,0,0,100,0,0,0
9424,AL,KINGS FOREST APARTMENTS,LEEDS,38.7,0,0,0,0,-4,0,83.3,-4
16932,AL,LAKE FOREST ESTATES,LIVINGSTON,8.3,0,0,0,0,-4,0,0,-4
27510,AL,LAKE FOREST II APARTMENTS,LIVINGSTON,9.4,0,0,0,0,-4,0,0,0
22248,AL,LAKERIDGE APARTMENTS,LIVINGSTON,79.2,0,0,0,0,0,0,0,100
1925,AL,LAKERIDGE APARTMENTS 91016,EUFAULA,0,0,0,0,0,0,0,0,0
12152,AL,LAKESHORE APARTMENTS,TUSKEGEE,100,0,0,0,0,0,0,100,0
38622,AL,LAKESHORE CROSSING APARTMENTS,HUNTSVILLE,44,0,0,0,0,0,0,0,100
24720,AL,LAKESIDE VILLAGE APARTMENTS,HAMILTON,37.5,0,0,0,0,-4,0,0,-4
6570,AL,LAKEVIEW ESTATES,GUNTERSVILLE,50,0,0,0,0,0,0,0,-4
35083,AL,LAKEWOOD VILLAGE,CEDAR BLUFF,88.9,0,0,0,0,0,0,100,0
1187,AL,LAMAR HEIGHTS APARTMENTS,SULLIGENT,100,0,0,0,0,0,0,54.2,45.8
23513,AL,LEGACY HILL,HUNTSVILLE,0,0,0,0,0,0,0,0,0
33248,AL,LEGACY SENIOR VILLAGE FKA DEERFIELD PLACE,EUFAULA,82.5,0,0,0,0,0,0,0,100
6568,AL,LEIGHTON MANOR,LEIGHTON,93.8,0,0,0,0,0,0,100,0
35127,AL,LENOX PARK,HUNTSVILLE,20,0,0,0,0,100,0,0,0
22252,AL,LEVEL LINE APARTMENTS,TROY,21.9,0,0,0,0,0,0,0,-4
33093,AL,LIBERTY SQUARE APARTMENTS,MONTGOMERY,64.1,0,0,0,0,13.1,0,0,86.9
32815,AL,LIVEOAK VILLAGE,UNION SPRINGS,100,0,0,0,0,0,0,-4,-4
1874,AL,LIVINGSTON OAKS APARTMENTS,BIRMINGHAM,55.2,0,0,0,0,-4,0,0,-4
38623,AL,LOXLEY STATION DEVELOPMENT,LOXLEY,34,-4,0,0,0,0,0,0,-4
35030,AL,MAGNOLIA COURT APARTMENTS FKA WESTCHESTER,BIRMINGHAM,67.4,0,0,0,0,-4,0,0,-4
38674,AL,MAGNOLIA GARDENS,FLORENCE,87,88.1,0,0,0,-4,0,0,-4
6290,AL,MAGNOLIA GARDENS,SELMA,87,88.1,0,0,0,-4,0,0,-4
12052,AL,MAGNOLIA GARDENS II,SELMA,33.3,0,0,0,0,-4,0,0,-4
28661,AL,MAGNOLIA SENIOR VILLAGE,SELMA,44.4,0,0,0,0,-4,0,0,-4
23456,AL,MAGNOLIA VILLAGE,ORRVILLE,100,0,0,0,0,0,0,-4,-4
5510,AL,MALLARD POINTE APARTMENTS,ARAB,44.6,0,0,0,0,66.7,0,-4,-4
40495,AL,MAYBERRY PARK,DADEVILLE,58.3,0,0,0,0,0,0,0,100
22253,AL,MAYFIELD WOODS,OZARK,39.6,0,0,0,0,0,0,0,100
30225,AL,MCCAY SENIOR GARDENS,ONEONTA,27.5,0,0,0,0,0,0,0,100
24724,AL,MCCAY'S LANDING,ONEONTA,7.5,0,0,0,0,0,0,0,-4
27456,AL,MCCAY'S LANDING II,ONEONTA,3.1,0,0,0,0,0,0,0,-4
23508,AL,MCCONNELL HILLS APARTMENTS,TUSCALOOSA,100,100,0,0,0,0,0,0,0
33,AL,MCKENZIE COURT REDEVELOPMENT PHASE I,TUSCALOOSA,9.8,-4,0,0,0,0,0,0,-4
10995,AL,MCKENZIE COURT REDEVELOPMENT PHASE II,TUSCALOOSA,9,-4,0,0,0,0,0,0,-4
1298,AL,MEADOW MANOR,EUFAULA,91.4,0,0,0,0,0,0,-4,-4
15637,AL,MEADOW OAKS APARTMENTS,RAINBOW CITY,19.6,0,0,0,0,-4,0,0,-4
28652,AL,MEADOW PARK APARTMENTS F/K/A COLONIAL PARK APTS,OPELIKA,5.4,0,0,0,0,0,0,0,-4
17505,AL,MEADOWCREST APARTMENTS,LUVERNE,96.9,0,0,0,0,0,0,100,0
20526,AL,MEADOWLANDS APARTMENTS,ROGERSVILLE,95.8,0,0,0,0,0,0,100,0
38,AL,MEADOWOOD APARTMENTS,TALLADEGA,0,0,0,0,0,0,0,0,0
1924,AL,MEADOWS II APARTMENTS,UNIONTOWN,100,0,0,0,0,0,0,100,0
16939,AL,MEADOWVIEW APARTMENTS,GREENVILLE,26.1,0,0,0,0,0,0,0,-4
35079,AL,MEGAN MANOR,CHATOM,0,0,0,0,0,0,0,0,0
35,AL,MELODIE MEADOW APARTMENTS,GLENCOE,17.5,0,0,0,0,0,0,0,-4
1872,AL,MIDWAY MANOR APARTMENTS,HARTSELLE,0,0,0,0,0,0,0,0,0
27454,AL,MILL RUN,GUNTERSVILLE,60,0,0,0,0,0,0,0,100
13761,AL,MIRANDA VILLAS,SYLACAUGA,15.6,0,0,0,0,0,0,0,-4
32809,AL,MIRANDA VILLAS II,SYLACAUGA,3.1,0,0,0,0,0,0,0,-4
17514,AL,MOCKINGBIRD POINTE,MONROEVILLE,0,0,0,0,0,0,0,0,0
22251,AL,MOCKINGBIRD POINTE II,MONROEVILLE,0,0,0,0,0,0,0,0,0
33717,AL,MONTCLAIR,ATHENS,0,0,0,0,0,0,0,0,0
30228,AL,MORGAN TRACE APARTMENTS F/K/A OAKWOOD APTS.,GULF SHORES,62,0,0,0,0,0,0,-4,-4
5567,AL,MORNINGSIDE APARTMENTS,CAMP HILL,100,0,0,0,0,0,0,100,0
16984,AL,MOUNTAIN LAKES,GUNTERSVILLE,69.8,0,0,0,0,-4,0,63.3,-4
33239,AL,MOUNTAIN OAK APARTMENTS,COLLINSVILLE,70.8,0,0,0,0,0,0,0,100
11047,AL,MOUNTAIN RIDGE APARTMENTS,HUNTSVILLE,24,0,0,0,0,-4,0,0,-4
10415,AL,MOUNTAIN VIEW APARTMENTS,FORT PAYNE,30.4,0,0,0,0,0,0,0,-4
36849,AL,MOUNTAIN VIEW VILLAGE,COLUMBIANA,80,-4,0,0,0,0,0,0,-4
33091,AL,MOUNTAINSIDE APARTMENTS,JASPER,44.6,0,0,0,0,-4,0,0,-4
21680,AL,MUNFORD VILLAGE,MUNFORD,37.5,0,0,0,0,0,0,-4,-4
16934,AL,NARROW LANE VILLAS,MONTGOMERY,9.3,0,0,0,0,0,0,0,100
10267,AL,NEW HAVEN APARTMENTS,BIRMINGHAM,16.1,0,0,0,0,0,0,0,-4
13811,AL,NORTH COURTLAND GARDENS,NORTH COURTLAND,100,0,0,0,0,0,0,100,0
16991,AL,NORTH POINTE FKA WILLOW SPRINGS,FORT PAYNE,39.3,0,0,0,0,0,0,0,100
35033,AL,NORTHGATE PLACE APARTMENTS,TALLADEGA,3.6,0,0,0,0,0,0,0,-4
42,AL,NOTTINGHAM APARTMENTS,PISGAH,94.4,0,0,0,0,0,0,100,0
1180,AL,OAK HOLLOW APARTMENTS,FLORENCE,42.1,0,0,0,0,0,0,0,100
35129,AL,OAK MEADOWS APARTMENTS FORMERLY THE OAKS APTS,ONEONTA,6.3,0,0,0,0,0,0,0,-4
36792,AL,OAK PARK VILLAS,LIPSCOMB,22.5,0,0,0,0,0,0,0,-4
22202,AL,OAKLEY COVE F/K/A NANCY SPEARS APARTMENTS F/K/A OAKRIDGE APTS,AUBURN,22.5,0,0,0,0,-4,0,0,-4
27511,AL,OAKS APARTMENTS,OAKMAN,69,0,0,0,0,0,0,-4,-4
1182,AL,OAKVIEW APARTMENTS,ATHENS,39.5,0,0,0,0,-4,0,0,-4
1186,AL,OAKWOOD VILLA APARTMENTS,EAST BREWTON,83.3,0,0,0,0,0,0,0,100
40539,AL,OLEANDER PARK APARTMENTS,MOBILE,92.9,0,0,0,0,0,0,0,100
16937,AL,OLYMPIA GARDENS,HUNTSVILLE,22.9,0,0,0,0,0,0,0,100
1867,AL,PALISADES APARTMENTS,MOBILE,36.3,0,0,0,0,-4,0,0,-4
20469,AL,PAMELA MANOR,ALEXANDER CITY,47.5,0,0,0,0,0,0,0,100
10998,AL,PARK MEADOWS APARTMENTS FORMERLY MEADOWVIEW APTS,EUFAULA,52.5,0,0,0,0,0,0,0,100
18709,AL,PARK PLACE I FKA METROPOLITAN GARDENS,BIRMINGHAM,25.8,0,0,0,0,0,0,0,100
15636,AL,PARK PLACE II FKA METROPOLITAN GARDENS II,BIRMINGHAM,21.6,0,0,0,0,0,0,0,100
18707,AL,PARK PLACE PHASE III,BIRMINGHAM,3.9,0,0,0,0,0,0,0,-4
17509,AL,PARK VILLAGE APARTMENTS,SCOTTSBORO,42.9,0,0,0,0,0,0,0,100
5558,AL,PARKLANE APARTMENT HOMES,MOBILE,50.9,0,0,0,0,0,0,0,100
13763,AL,PARKTOWNE APARTMENTS,GILBERTOWN,100,0,0,0,0,0,0,100,0
15639,AL,PARKVIEW APARTMENTS,LINEVILLE,91.3,0,0,0,0,0,0,100,0
28609,AL,PARKWAY PLACE APARTMENTS,DECATUR,25.5,-4,0,0,0,0,0,0,-4
15681,AL,PATHWAY APARTMENTS FORMERLY REDWOODS APT.,TUSKEGEE,30,0,0,0,0,0,0,0,100
21675,AL,PATTERSON PLACE,HUNTSVILLE,28.8,0,0,0,0,0,0,0,100
11055,AL,PEBBLE CREEK APARTMENTS,BUTLER,0,0,0,0,0,0,0,0,0
35028,AL,PECAN COVE APARTMENTS,MOBILE,40.7,0,0,0,0,0,0,0,100
22201,AL,PECAN GROVE,FORT DEPOSIT,100,0,0,0,0,0,0,100,0
23453,AL,PECAN GROVE APARTMENTS,GROVE HILL,75,0,0,0,0,0,0,-4,-4
33090,AL,PECAN GROVE VILLAS FORMERLY PECAN GROVE APARTMENTS,AUTAUGAVILLE,100,0,0,0,0,0,0,100,0
12153,AL,PECAN RIDGE,CLAYTON,85,0,0,0,0,0,0,0,100
10422,AL,PELICAN LANDING APARTMENTS,MOBILE,15.6,0,0,0,0,0,0,0,-4
12100,AL,PEPPER TREE APARTMENTS,BESSEMER,96.1,95.9,0,0,0,-4,0,0,-4
13768,AL,PEPPERTREE APARTMENTS,GULF SHORES,7.1,0,0,0,0,-4,0,0,0
15680,AL,PEPPERTREE ESTATES,THEODORE,7.4,0,0,0,0,-4,0,0,0
37,AL,"PEPPERTREE, PHASE II",GULF SHORES,4.2,0,0,0,0,-4,0,0,0
33089,AL,PERDUE VILLAGE APARTMENTS,GREENVILLE,16.4,0,0,0,0,-4,0,0,-4
15688,AL,PERRY RIDGE APARTMENTS,MARION,83,0,0,0,0,0,0,-4,-4
33770,AL,PIKE GROVE APARTMENTS,TROY,36.6,0,0,0,0,58.5,0,41.5,0
16982,AL,PINE CONE APARTMENTS,TUSCALOOSA,10.4,0,0,0,0,0,0,0,-4
4517,AL,PINE OAKS APARTMENT HOMES F/K/A SOUTHLAWN COMMONS,MONTGOMERY,19.3,0,0,0,0,0,0,0,100
4563,AL,PINE RIDGE APARTMENTS,JACKSON,0,0,0,0,0,0,0,0,0
15631,AL,PINE VIEW CROSSING,CENTRE,0,0,0,0,0,0,0,0,0
1297,AL,PINE VIEW CROSSING PHASE II,CENTRE,0,0,0,0,0,0,0,0,0
15692,AL,PINEBROOK APARTMENTS,BUTLER,77.4,0,0,0,0,0,0,-4,-4
30222,AL,PINECREST APARTMENTS,TUSKEGEE,94.1,0,0,0,0,0,0,51.6,48.4
20477,AL,PINECREST APARTMENTS,ALTOONA,94.1,0,0,0,0,0,0,51.6,48.4
38667,AL,PINEHURST VILLAS,OPELIKA,45.2,0,0,0,0,0,0,0,100
24770,AL,PINEWOOD MANOR,DEMOPOLIS,100,0,0,0,0,0,0,100,0
38715,AL,PLANTATION GARDEN APARTMENTS,HARTSELLE,0,0,0,0,0,0,0,0,0
6519,AL,POPLAR POINTE,PHENIX CITY,28.1,0,0,0,0,0,0,0,-4
30223,AL,PROVIDENCE PLACE APARTMENTS FKA HUNTINGTON APARTMENTS FKA THE LANDING,NORTHPORT,0,0,0,0,0,0,0,0,0
35031,AL,QUAIL MEADOWS APARTMENTS,DEMOPOLIS,0,0,0,0,0,0,0,0,0
5559,AL,QUAIL RIDGE APARTMENTS,JEMISON,2.1,0,0,0,0,0,0,0,-4
40496,AL,QUAIL RUN APARTMENTS,TALLASSEE,21.4,0,0,0,0,0,0,0,100
24774,AL,RAINBOW APARTMENTS,RAINBOW CITY,98.1,100,0,0,0,0,0,0,0
5561,AL,RAINTREE,HURTSBORO,95.7,0,0,0,0,0,0,100,0
18760,AL,RAINTREE APARTMENTS,RAINSVILLE,45.8,0,0,0,0,0,0,100,0
24766,AL,RAINTREE ESTATES FORMERLY RAINTREE APARTMENTS,EUTAW,0,0,0,0,0,0,0,0,0
17517,AL,RED OAK RIDGE,LINCOLN,0,0,0,0,0,0,0,0,0
15684,AL,REDMONT II APARTMENTS,RED BAY,100,0,0,0,0,0,0,0,100
39,AL,REFORM MANOR APARTMENTS,REFORM,100,0,0,0,0,0,0,100,0
1920,AL,REGENCY APARTMENTS,LINEVILLE,2.5,0,0,0,0,0,0,0,-4
1923,AL,REGENCY POINTE,FOLEY,2.9,0,0,0,0,-4,0,0,0
4512,AL,"REGENCY POINTE, PHASE II",FOLEY,22.9,0,0,0,0,-4,0,0,-4
30177,AL,REGIS SQUARE,SELMA,60.7,0,0,0,0,0,0,0,100
6517,AL,RICHMOND PARK,PHENIX CITY,1.8,0,0,0,0,0,0,0,-4
13809,AL,RICKWOOD APARTMENTS,BIRMINGHAM,100,-4,0,0,0,-4,0,0,0
33240,AL,RIDGE CHASE APARTMENTS,THOMASVILLE,0,0,0,0,0,0,0,0,0
23505,AL,RIDGE VIEW F/K/A COLUMBIANA VILLAGE,COLUMBIANA,10.3,0,0,0,0,0,0,0,-4
20521,AL,RIDGECREST ESTATES,ANNISTON,14.3,0,0,0,0,0,0,0,-4
33242,AL,RIDGEWOOD APARTMENTS,GUNTERSVILLE,90.3,0,0,0,0,0,0,100,0
21822,AL,RIVER POINTE APARTMENT FKA CHILDERSBURG APARTMENTS,CHILDERSBURG,24.3,0,0,0,0,0,0,-4,0
21678,AL,RIVER VALLEY F/K/A DECATUR VILLAGE,DECATUR,25.5,0,0,0,0,-4,0,0,-4
15691,AL,RIVERS EDGE APARTMENTS,HARTSELLE,0,0,0,0,0,0,0,0,0
28659,AL,RIVERSIDE APARTMENTS,DEMOPOLIS,100,0,0,0,0,0,0,100,0
