ID,STATE,PROPERTYNAME,CITY,HHSIZEATCERT_EQUAL_PCT,HOH_DOB_VALID_PCT,MBRS_DOB_VALID_PCT,UNITS_WATLEAST1_UNDR18_PCT,UNITS_WATLEAST1_ABOVE62_PCT,UNITS_WHOH_ABOVE62_PCT
13085,NC,THE VILLAGE AT WASHINGTON TERRACE,RALEIGH,-4,97.5,98.7,43.2,12.3,12.3
3162,NC,THE VILLAGE OF ROSEDALE APTS AT SUGAR CREEK,CHARLOTTE,75.7,98.6,99.4,44.6,27,27
8338,NC,THE VILLAS AT CHRISTIAN VILLAGE,KING,92.1,97.4,95.3,0,89.5,89.5
8958,NC,THE VILLAS AT FALLEN SPRUCE,ASHEVILLE,100,100,100,0,76.4,74.5
606,NC,THE VILLAS AT HICKORY TREE,WINSTON SALEM,89.3,91.1,91.5,0,67.9,67.9
26532,NC,THE VILLAS AT HOPE CREST,SALISBURY,-4,94.5,94.5,0,90.9,90.9
35481,NC,THE VILLAS AT LOGAN GARDENS,CONCORD,-4,97.7,97.8,0,93.2,93.2
18485,NC,THE VILLAS AT NORTHVIEW,HICKORY,-4,100,100,-4,91.7,91.7
24607,NC,THE VILLAS AT TWIN CEDARS,HICKORY,82.5,97.5,97.9,0,87.5,87.5
618,NC,THE WICKFORD APARTMENTS,HENDERSON,84.1,95.5,97.4,45.5,-4,-4
30164,NC,THE WILLOWS,MORGANTON,86.1,88.9,89.5,0,83.3,83.3
7948,NC,THE WOODS AT AVENT FERRY,HOLLY SPRINGS,95.3,100,98.5,-4,90.6,89.1
15470,NC,THORNE RIDGE APTS,ROCKY MOUNT,68.8,100,100,56.3,-4,-4
34166,NC,THORNE RIDGE II APTS,ROCKY MOUNT,89.7,100,100,56.4,-4,-4
29839,NC,TIDEWATER TOWN HOMES,WILMINGTON,71.2,100,100,63.5,-4,-4
29171,NC,TILGHMAN SQUARE APTS,DUNN,-4,100,100,-4,84.2,84.2
29848,NC,TILGHMAN SQUARE II APTS,DUNN,87,95.7,95.8,-4,73.9,73.9
21316,NC,TIMBER RIDGE,SPINDALE,75.8,100,98.8,43,40.3,38.9
31725,NC,TIMBER RIDGE,CHARLOTTE,75.8,100,98.8,43,40.3,38.9
26576,NC,TIMBER SPRING,GARNER,95.8,97.9,98,0,89.6,89.6
20362,NC,"TIMBERWOOD APTS, PHASE II",SANFORD,94.4,100,100,44.4,-4,-4
5964,NC,TOKAY GREEN APARTMENTS,FAYETTEVILLE,75,95,97.3,40,17.5,16.3
26044,NC,TOOLEY PLACE,ELIZABETH CITY,-4,94.4,94.7,-4,69.4,66.7
3438,NC,TOWN CENTRE APARTMENTS,LOCUST,91.7,93.3,96.2,53.3,20,20
35384,NC,TRENT RIVER APTS,TRENTON,80,96,97.4,-4,48,48
12716,NC,TRINITY COMMUNITY APTS,CHARLOTTE,58.3,75,87.5,-4,-4,-4
37563,NC,TRINITY RIDGE APTS,RALEIGH,-4,100,100,0,75,72.9
13807,NC,TROON APTS,BEAUFORT,-4,100,100,0,90.9,88.6
616,NC,TRYON GROVE APTS,RALEIGH,77.1,100,100,31.3,22.9,22.9
7896,NC,TYLER RUN I,EDENTON,70.6,94.1,97.6,68.6,-4,-4
24657,NC,TYLER RUN II,EDENTON,76.7,96.7,98.5,51.7,30,30
15422,NC,TYVOLA CROSSING APARTMENTS,CHARLOTTE,85,98.8,99.3,42.5,21.3,21.3
9903,NC,ULCO BLUFFS APARTMENTS,FRANKLIN,89.5,92.1,94.7,-4,42.1,42.1
18482,NC,UNION STATION,WINGATE,83.3,95.8,98,45.8,29.2,29.2
3430,NC,UNIVERSITY PARK,KANNAPOLIS,76,93,97.7,82,12,-4
25994,NC,UNIVERSITY SQUARE SENIOR APARTMENTS,CHARLOTTE,92,95.4,95.9,-4,93.1,92
18594,NC,VALDESE VILLAGE,VALDESE,70.6,88.2,95.6,73.5,-4,-4
29316,NC,VALLEY PLACE APTS,BURNSVILLE,-4,100,100,0,72.2,72.2
12609,NC,VANCE COMMONS,HENDERSON,82.5,87.5,86.4,0,65,65
6222,NC,VANCE SENIOR HOUSING,HENDERSON,-4,87.1,87.5,0,74.2,74.2
30939,NC,VANDERBILT APARTMENTS,ASHEVILLE,-4,98.2,98.3,0,92.9,92.9
31786,NC,VERANDA AT WHITTED SCHOOL,DURHAM,-4,97.5,97.6,0,96.2,96.2
37458,NC,VERMILION,DURHAM,-4,98.3,99.2,51.7,-4,-4
20308,NC,VESPERS II,WINSTONSALEM,92.9,96.4,96.6,-4,92.9,92.9
30004,NC,VIEWMONT SQUARE COURT,HICKORY,-4,96,96.6,0,70,70
14328,NC,VILLA TRACE,KING,87.5,93.8,93.8,0,75,75
37460,NC,VILLAGE AT GREENFIELD,WILMINGTON,91.3,99.4,99.4,32.7,26.2,24.8
9912,NC,VILLAGE EAST APARTMENTS,KERNERSVILLE,86.4,96.6,98,37.5,36.4,35.2
23855,NC,VILLAGE OF NEW HOPE,RALEIGH,66.7,97.8,99.2,53.3,-4,-4
8001,NC,VILLAGE PLACE APTS,WARSAW,-4,100,100,-4,60.5,60.5
37844,NC,VILLAGE STREET,BLADENBORO,82.8,93.1,93.5,0,58.6,58.6
21317,NC,VILLAS AT FOREST PARK,KANNAPOLIS,92.2,95.3,95.6,0,89.1,89.1
620,NC,VILLAS AT UNION TRACE,GASTONIA,-4,96.7,97,0,86.7,86.7
3328,NC,VILLAS AT WILLOW OAKS,GREENSBORO,92.5,95,95.2,0,95,95
29838,NC,VINEYARD POINTE,WILMINGTON,82.5,100,100,45.6,19.3,19.3
8954,NC,VIRIDIAN,LENOIR,73.4,92.2,95.9,34.4,25,21.9
1599,NC,VISTA GRAND,COLUMBUS,60.4,83.3,91.9,43.8,-4,-4
26051,NC,WAKEFIELD COMMONS,RALEIGH,88.8,96.3,98.3,53.8,22.5,21.3
25943,NC,WAKEFIELD HILLS APARTMENTS,RALEIGH,76.3,97.5,98.8,38.8,23.8,21.3
20266,NC,WAKEFIELD MANOR,RALEIGH,96.9,99,99.1,0,95.8,95.8
23968,NC,WAKEFIELD SPRING,RALEIGH,87.5,90,90.6,0,90,90
7952,NC,WALKER LANDING,ELIZABETH CITY,67.5,93.5,97.2,63.6,-4,-4
31724,NC,WALLACE SENIOR VILLAGE,WALLACE,-4,95.8,95.8,0,87.5,87.5
34162,NC,WALNUT RIDGE,RALEIGH,84.4,88.9,96.1,69.4,7.2,-4
9009,NC,WALNUT STREET APTS,GOLDSBORO,96.4,98.2,98.3,0,74.5,72.7
31787,NC,WALNUT WOODS APTS,RALEIGH,88.9,100,100,61.1,-4,-4
26473,NC,WASHINGTON SQUARE APTS,SHELBY,67.9,98.2,99.2,58.9,-4,-4
1700,NC,WATAUGA GREEN APARTMENTS,BOONE,81.9,98.6,99.3,33.3,26.4,25
19377,NC,WATER GARDEN PARK,RALEIGH,100,100,100,-4,94.3,94.3
30946,NC,WATER GARDEN VILLAGE,RALEIGH,83.3,100,100,23.3,33.3,33.3
1642,NC,WATERBROOK APARTMENTS,RALEIGH,92.2,95.3,94.9,0,73.4,73.4
3379,NC,WATERFORD PLACE APARTMENTS,EDENTON,71.4,100,100,69.4,-4,-4
13084,NC,WATERFORD PLACE APTS,WASHINGTON,94.7,97.4,97.4,0,86.8,86.8
9685,NC,WEATHERSTONE PARK,NEW BERN,100,100,100,0,88.6,88.6
14279,NC,WEATHERSTONE SPRING CONGREGATE CARE LIVING SENIORS,CARY,-4,98.6,98.7,0,95.8,95.8
37457,NC,WEDGEWOOD APARTMENTS,EDENTON,74,100,100,76,-4,-4
3374,NC,WELDON DOWNTOWN APARTMENTS,WELDON,66.7,83.3,90.7,-4,-4,-4
5965,NC,WELLINGTON GROVE,JACKSONVILLE,31.8,38.6,57.8,17,-4,-4
36728,NC,WELLINGTON PLACE,WILMINGTON,87.9,100,100,42.4,-4,-4
15429,NC,WELLSPRING VILLAGE,CONCORD,-4,95.8,96.1,0,91.7,91.7
20319,NC,WESLEY LANDING,WILSON,76.8,92.9,96.7,44.6,19.6,19.6
26524,NC,WESLEY RIDGE,LUMBERTON,-4,100,100,0,95.8,95.8
19475,NC,WEST HAVEN APTS,APEX,72.2,91.7,94.8,45.8,16.7,15.3
26530,NC,WESTGATE SENIOR APARTMENTS,LELAND,-4,97.2,97.4,0,80.6,80.6
26049,NC,WESTGATE TERRACE,FRANKLIN,88.3,95,95.9,38.3,31.7,30
22100,NC,WESTMORE,ASHEVILLE,75,100,100,43.1,25,23.6
37893,NC,WESTOAKS APTS,RALEIGH,72,98,98.9,40,-4,-4
26095,NC,WESTON TRACE,GARNER,81.3,97.9,98.9,35.4,-4,-4
21320,NC,WESTRIDGE PLACE,SALISBURY,69.5,100,100,30.5,30.5,30.5
3429,NC,WESTRIDGE VILLAGE,SALISBURY,79.2,97.9,98.8,31.3,37.5,37.5
20361,NC,WESTVIEW APTS,MOUNT GILEAD,61.1,66.7,72.7,-4,-4,-4
8006,NC,WESTWIND APARTMENTS,ANDREWS,73.8,90.5,94.8,31,31,28.6
622,NC,WESTWOOD PARK APTS,MORRISVILLE,77.1,100,100,42.9,20,20
23860,NC,WHISPERING OAKS APTS,SALISBURY,-4,100,100,0,100,100
9904,NC,WHISTLER'S COVE,MT AIRY,95,98.3,98.5,0,86.7,85
24759,NC,WHITE LAUREL,BOONE,73.8,92.9,97.7,90.5,-4,-4
14326,NC,WHITE OAK APARTMENTS,WILMINGTON,-4,91.7,92.1,0,85,86.7
37795,NC,WHITE OAK MANOR APTS,SWANSBORO,65,80,88.9,30,-4,-4
24015,NC,WHITFORD PLACE APTS,WINSTONSALEM,78.9,97.4,98.8,50,-4,-4
614,NC,WILD GEESE LANDING TOWNHOMES,POWELLS POINT,59.1,79.5,89.7,50,-4,-4
9740,NC,WILLOW CREEK,CARY,100,100,100,0,90.6,88.7
31678,NC,WILLOW GROVE,RED SPRINGS,79.2,91.7,95.1,-4,-4,-4
30002,NC,WILLOW OAK RUN,CHARLOTTE,81.2,100,99.3,37.6,20,20
26534,NC,WILLOW POND,MOCKSVILLE,-4,98,98.1,0,86,82
9011,NC,WILLOW POND APTS,WILMINGTON,58.6,96.6,98.6,48.3,-4,-4
30152,NC,WILLOW RIDGE,MORGANTON,85.7,89.3,89.7,0,85.7,85.7
24960,NC,WILLOW RIDGE APTS,GREENSBORO,81.6,96.1,98,60.5,17.1,15.8
30949,NC,WILLOW RUN,MORGANTON,83.3,87.5,88.7,-4,-4,-4
35538,NC,WILLOW SPRING APTS,GREENVILLE,-4,100,100,0,97,97
31674,NC,WILLOWS PEAKE,WINSTONSALEM,76.7,99.1,99.7,77.6,-4,-4
19476,NC,WILRIK HOTEL APARTMENTS,SANFORD,100,100,100,-4,-4,-4
26529,NC,WIND RIDGE,ASHEVILLE,70,97.5,99,52.5,-4,-4
35436,NC,WINDCHASE APARTMENTS,ROANOKE RAPIDS,71.4,95.2,97.3,42.9,-4,-4
36670,NC,WINDHILL,GREENSBORO,78.3,96.7,98.2,43.3,23.3,23.3
36680,NC,WINDHILL COURT,GREENSBORO,89.1,98.4,98.9,29.7,37.5,35.9
7946,NC,WINDRIDGE APARTMENTS,ROXBORO,75,88.3,92.7,40,-4,-4
26525,NC,WINDRUSH APTS,STATESVILLE,77.6,85.5,94.2,56.6,-4,-4
26043,NC,WINDSOR CROSSING APARTMENTS,LUMBERTON,75,85,86.4,-4,72.5,72.5
19324,NC,WINDSOR PLACE AT RANDLEMAN,RANDLEMAN,90,100,100,-4,46,44
37413,NC,WINDSOR SPRING CONGREGATE CARE FOR SENIORS,RALEIGH,92.3,97.4,97.6,0,87.2,87.2
17603,NC,WINDSOR VILLAGE,WINDSOR,-4,96.7,96.7,0,76.7,76.7
13756,NC,WINDTREE APTS,SOUTHPORT,-4,95.8,95.8,0,79.2,79.2
31785,NC,WINNINGHAM VILLAGE APTS,MARION,-4,97.2,97.2,0,91.7,91.7
25998,NC,WINSLOW POINTE,GREENVILLE,91.7,97.6,98.9,51.2,13.1,-4
25992,NC,WINSTON PLACE,FRANKLINTON,61.5,96.2,98.2,46.2,-4,-4
26584,NC,WOOD CREEK APTS,SHELBY,-4,100,100,0,75,75
24704,NC,WOOD HAWK APTS,ROCKY MOUNT,100,100,100,0,79.3,79.3
35488,NC,WOOD SPRING,FUQUAY VARINA,-4,97.9,98.2,0,77.1,77.1
14329,NC,WOODBRIDGE APARTMENTS,REIDSVILLE,74,98,98.9,42,22,22
14377,NC,WOODBRIDGE APTS,WILMINGTON,62.5,83.3,92.6,70.8,-4,-4
12715,NC,WOODCREEK VILLAGE APTS,RAEFORD,100,100,100,0,85.2,85.2
7903,NC,WOODCREST APARTMENTS,LENOIR,81.4,94.3,97.9,70,-4,-4
9909,NC,WOODFIELD APTS,FAIRMONT,-4,100,100,-4,62.5,62.5
7956,NC,WOODFIELD II,FAIRMONT,100,100,100,0,80.8,80.8
3434,NC,WOODGATE APTS,COLUMBIA,76.5,94.1,96.6,-4,50,47.1
19370,NC,WOODGREEN APTS,ABERDEEN,72.7,95.5,98,63.6,-4,-4
14324,NC,WOODGREEN II APARTMENTS,ABERDEEN,72.7,95.5,97.7,40.9,29.5,29.5
30000,NC,WOODHILL APARTMENTS,LINCOLNTON,95,100,100,42.5,-4,-4
13859,NC,WOODLAND BLUFF,ELKIN,72.9,79.2,88.3,39.6,-4,-4
12667,NC,WOODLAND HILLS,BURNSVILLE,81.3,90.6,91.9,-4,37.5,34.4
18480,NC,WOODLAND MANOR,HICKORY,95.8,97.9,97.9,0,68.8,68.8
13087,NC,WOODLAND PARK APTS,HICKORY,60.9,95.3,98.1,51.6,-4,-4
40640,NC,WOODLAND VILLAGE,HUDSON,90,95,95.5,0,90,90
20312,NC,WOODLAWN APARTMENTS,ABERDEEN,78,98,98.7,30,48,48
29737,NC,WOODRIDGE APTS,ASHEVILLE,75,100,100,45.8,32.3,31.3
14333,NC,WOODS II,HENDERSON,86.4,97.7,98.6,38.6,-4,-4
21370,NC,WOODWIND APARTMENTS,REIDSVILLE,85.4,97.9,98.8,31.3,-4,-4
17440,NC,WYNDSOR DOWNS,POLKTON,78.1,96.9,98.5,56.3,-4,-4
19321,NC,WYNDSOR PARK,NEW BERN,81.1,100,99.2,58.5,20.8,-4
29321,NC,WYNNFIELD COURT,KERNERSVILLE,71.2,93.3,96.9,59.6,16.3,14.4
15526,ND,100 WEST MAIN,BISMARCK,-4,83.3,84.4,0,40,40
37945,ND,ALBERTA HEIGHTS APARTMENTS,BISMARCK,-4,98.5,99.2,27.9,29.4,27.9
26146,ND,ALCOTT MANOR,GRAND FORKS,-4,93.5,93.8,0,74.2,74.2
33610,ND,AMBERWOOD COURT APARTMENTS,GRAND FORKS,-4,90.8,92.1,-4,-4,-4
29323,ND,ARIKARA HOMES,,-4,95.2,98.8,90.5,-4,-4
29743,ND,BETHEL HERITAGE MANOR,WILLISTON,100,100,100,0,100,100
37613,ND,BIRCHWOOD ESTATES,GRAFTON,-4,81.3,86.4,-4,-4,-4
12722,ND,BIRCHWOOD PROPERTIES,ENDERLIN,86.4,86.4,89,11.2,27.2,26.6
12763,ND,BIRCHWOOD PROPERTIES,FAIRMOUNT,86.4,86.4,89,11.2,27.2,26.6
9065,ND,BIRCHWOOD PROPERTIES,BEACH,86.4,86.4,89,11.2,27.2,26.6
6274,ND,BIRCHWOOD PROPERTIES,COGSWELL,86.4,86.4,89,11.2,27.2,26.6
29744,ND,BIRCHWOOD PROPERTIES,MILNOR,86.4,86.4,89,11.2,27.2,26.6
31834,ND,BIRCHWOOD PROPERTIES,ABERCROMBIE,86.4,86.4,89,11.2,27.2,26.6
628,ND,BIRCHWOOD PROPERTIES,WYNDMERE,86.4,86.4,89,11.2,27.2,26.6
29324,ND,BIRCHWOOD PROPERTIES,FORMAN,86.4,86.4,89,11.2,27.2,26.6
35584,ND,BIRCHWOOD PROPERTIES,HANKINSON,86.4,86.4,89,11.2,27.2,26.6
26148,ND,BIRCHWOOD PROPERTIES,LIDGERWOOD,86.4,86.4,89,11.2,27.2,26.6
25114,ND,BIRCHWOOD PROPERTIES,WALCOTT,86.4,86.4,89,11.2,27.2,26.6
37946,ND,BIRCHWOOD PROPERTIES,WAHPETON,86.4,86.4,89,11.2,27.2,26.6
32659,ND,BLUESTEM HOMES,FARGO,-4,93.3,98.3,66.7,-4,-4
31830,ND,BLUESTEM TOWNHOMES,FARGO,-4,96.7,98.8,76.7,-4,-4
14428,ND,BRANDON HEIGHTS VILLAGE,BISMARCK,-4,98.3,98.5,0,88.3,88.3
26145,ND,BRANDON HEIGHTS VILLAGE II,BISMARCK,-4,97.2,97.5,0,94.4,94.4
14429,ND,BRETON HEIGHTS,BISMARCK,100,100,98.9,37.2,-4,-4
19481,ND,CALGORY APARTMENTS I,BISMARCK,-4,95.8,97.4,-4,-4,-4
26632,ND,CALGORY APARTMENTS II,BISMARCK,-4,95.8,97.8,-4,-4,-4
24067,ND,CALGORY III APARTMENTS,BISMARCK,-4,95.7,97.9,-4,-4,-4
624,ND,CENTURY APARTMENTS,WAHPETON,-4,95.8,98,45.8,-4,-4
36829,ND,CENTURY EAST APARTMENTS I,BISMARCK,-4,87.5,93.2,-4,-4,-4
2433,ND,CENTURY EAST APARTMENTS III,BISMARCK,-4,95.8,97.7,-4,-4,-4
1907,ND,CENTURY EAST APARTMENTS IV,BISMARCK,-4,95.8,97.8,-4,-4,-4
13095,ND,CENTURY EAST APARTMENTS V,BISMARCK,-4,87.5,93.3,-4,-4,-4
35588,ND,CENTURY EAST II APARTMENTS,BISMARCK,-4,91.3,94.7,-4,-4,-4
21376,ND,CENTURY SQUARE TOWNHOMES,FARGO,100,100,100,0,100,100
3533,ND,CHARLESTON II TOWNHOMES,WEST FARGO,100,100,100,0,96.7,96.7
15528,ND,CHARLESTON TOWNHOMES,WEST FARGO,100,100,100,0,96.2,96.2
36830,ND,CHESTNUT RIDGE I APARTMENTS,FARGO,-4,66.7,80,-4,-4,0
35586,ND,CHESTNUT RIDGE II APARTMENTS,FARGO,-4,88.2,95.5,-4,-4,-4
15532,ND,CHESTNUT RIDGE III APARTMENTS,FARGO,-4,88.2,95,-4,-4,-4
32661,ND,CHESTNUT RIDGE IV APARTMENTS,FARGO,-4,94.1,97.6,-4,-4,-4
37948,ND,CHESTNUT RIDGE V APARTMENTS,FARGO,-4,70.6,86.1,-4,-4,-4
26147,ND,COOK'S COURT,MINOT,100,100,100,0,97.4,97.4
24065,ND,COOPER HOUSE,FARGO,-4,97.6,97.6,0,-4,-4
37565,ND,COTTAGES OF GRAND FORKS,GRAND FORKS,-4,97.9,98.1,0,89.4,87.2
19480,ND,COUNTRY EDGE APARTMENTS,FARGO,-4,85.4,93.9,36.6,-4,-4
36774,ND,CROSSROADS SENIOR LIVING COMMUNITY,FARGO,100,100,100,0,85,85
24022,ND,DACOTAH RIDGE APARTMENTS,DICKINSON,-4,91.7,91.7,0,-4,-4
3532,ND,DAKOTA COMMONS,WEST FARGO,100,100,100,0,90,90
35587,ND,DAKOTA MAGIC HOMES,HANKINSON,-4,88.2,95.3,-4,-4,-4
20414,ND,DAKOTA MANOR - DEVILS LAKE,DEVILS LAKE,-4,95.8,97.2,-4,-4,-4
14385,ND,DAKOTA MANOR - HARVEY,HARVEY,-4,95.7,96.3,-4,47.8,47.8
24019,ND,DAKOTA'S EDGE,WAHPETON,-4,93.9,97.4,44.9,34.7,30.6
15527,ND,DAKOTA@55TH,GRAND FORKS,-4,87.5,94.4,53.6,-4,-4
14430,ND,DAKOTAH PIONEER CENTER,FARGO,-4,63,63,0,0,0
14384,ND,DICKINSON PLACE,DICKINSON,-4,91.3,95.8,63,-4,-4
21374,ND,FIELDSTONE VILLAGE SENIOR APARTMENTS,FARGO,100,100,100,-4,93.9,93.9
2530,ND,FOXBORO COURT,WEST FARGO,-4,95.5,98.4,59.1,-4,-4
35542,ND,FOXTAIL CREEK TOWNHOMES,FARGO,76.7,80,93.1,53.3,-4,-4
24966,ND,GARDEN HILLS,JAMESTOWN,-4,83.8,85,-4,70.3,70.3
3489,ND,GILBERTSON/FIREHOUSE APARTMENTS,DEVILS LAKE,-4,87.5,90.7,-4,-4,-4
24024,ND,GRACE GARDEN,WEST FARGO,100,100,100,70,0,0
8386,ND,GRAFTON LIVING CENTER,GRAFTON,-4,86.7,87.5,0,-4,-4
24023,ND,GRAVER INN,FARGO,100,100,100,0,32,32
26634,ND,HARPER HEIGHTS,WEST FARGO,100,100,100,0,68.2,63.6
8051,ND,HAWKEN RIDGE 5,BISMARCK,-4,95.8,98.5,54.2,-4,-4
18645,ND,HAWKEN RIDGE 6,BISMARCK,-4,87,93,-4,0,0
36781,ND,HAWKEN RIDGE 7,BISMARCK,-4,95.8,97.9,-4,-4,-4
32660,ND,HAWKEN RIDGE 8,BISMARCK,-4,95.8,98,-4,-4,-4
24017,ND,HAZELWOOD TOWNHOMES (FKA GRANDVIEW APTS),FARGO,-4,100,100,72.2,-4,-4
18646,ND,HERITAGE APARTMENTS,BISMARCK,-4,82.1,82.1,0,-4,-4
31829,ND,HERITAGE COMMONS,WEST FARGO,-4,87.5,90,0,75,75
17759,ND,HERITAGE HILLS I,DICKINSON,100,100,100,0,90.5,90.5
26102,ND,HERITAGE HILLS II,DICKINSON,-4,94.9,95.1,0,69.2,69.2
623,ND,HERITAGE SQUARE,WEST FARGO,-4,93.3,93.9,0,93.3,93.3
2475,ND,HIDATSA HOMES,NEW TOWN,100,100,100,-4,73.1,73.1
37572,ND,HILLTOP VILLA,JAMESTOWN,-4,93.8,95.5,-4,-4,-4
37568,ND,HISTORIC APARTMENTS ON 4TH,MANDAN,-4,94.9,97.3,35.9,-4,-4
2432,ND,HOLIDAY VILLAGE,DEVILS LAKE,-4,94.9,97.5,43.6,46.2,46.2
15530,ND,HOMEFIELD 2,FARGO,100,100,100,0,82.1,79.5
24964,ND,HOMEFIELD I SENIOR APARTMENTS,FARGO,-4,94.9,95.3,0,82.1,82.1
20417,ND,INDEPENDENCE POINTE,BISMARCK,-4,95.7,96.3,0,-4,-4
14387,ND,ITHICA HEIGHTS,BISMARCK,100,100,100,-4,-4,-4
26631,ND,JAMESHOUSE/POSTHOUSE,JAMESTOWN,-4,98.1,98.1,0,43.4,43.4
35540,ND,JAMESTOWN COURT ROWHOMES,JAMESTOWN,-4,95.8,96,0,87.5,87.5
9958,ND,KENNEDY PARK TOWNHOMES,WAHPETON,-4,84.6,93.5,43.6,-4,-4
24018,ND,LAGRAVE ON FIRST,GRAND FORKS,100,100,100,0,-4,-4
36733,ND,LAKEWOOD TOWNHOMES,MANDAN,100,100,100,62.5,-4,-4
18644,ND,LAKEWOOD VILLAGE,MANDAN,100,100,100,38.2,47.1,41.2
13092,ND,LEGACY AT CENTRAL PLACE,WILLISTON,-4,88.4,88.4,0,67.4,67.4
6273,ND,LIBRARY SQUARE,MANDAN,-4,93.5,94.3,0,89.1,89.1
35543,ND,LIBRARY SQUARE II,MANDAN,-4,97.7,98,0,95.5,95.5
1906,ND,LINCOLN PARK TOWNHOMES,DICKINSON,-4,85,93.6,55,-4,-4
31048,ND,LODGES OF FORT TOTTEN,ST MICHAEL,100,100,100,-4,-4,-4
21375,ND,LODGES OF FORT TOTTEN,FORT TOTTEN,100,100,100,-4,-4,-4
36779,ND,MANDAN HOMES I,NEW TOWN,-4,100,100,47.2,-4,-4
37570,ND,MAPLE POINT I APARTMENTS,WEST FARGO,-4,87.5,93.2,-4,-4,-4
24066,ND,MAPLE POINT II APARTMENTS,WEST FARGO,100,100,100,-4,-4,-4
15531,ND,MAPLE POINT IV APARTMENTS,WEST FARGO,-4,70.8,83.7,-4,-4,-4
627,ND,MAYBROOK APARTMENT,FARGO,-4,78.6,89.6,-4,-4,-4
37564,ND,MCKENZIE VILLAGE APARTMENTS,WATFORD CITY,78.9,81.6,82.9,0,42.1,42.1
24020,ND,MDI LP #112,DEVILS LAKE,85.7,86.5,88.1,6.1,48.3,48.3
36777,ND,MDI LP #112,DICKINSON,85.7,86.5,88.1,6.1,48.3,48.3
9961,ND,MDI LP #112,BEULAH,85.7,86.5,88.1,6.1,48.3,48.3
2474,ND,MDI LP #112,WASHBURN,85.7,86.5,88.1,6.1,48.3,48.3
1908,ND,MEADOW APARTMENTS,WEST FARGO,100,100,100,93.8,0,0
24962,ND,MEADOWLARK HEIGHTS,MINOT,100,100,100,58.3,-4,-4
35541,ND,MINOT ARTSPACE LOFTS,MINOT,100,100,100,-4,-4,-4
36783,ND,MINOT PLACE ROWHOMES,MINOT,-4,93.3,96.6,36.7,-4,-4
24021,ND,NEW HORIZONS MANOR,FARGO,100,100,100,0,37.1,38.1
33607,ND,NEWPORT,DEVILS LAKE,-4,94.1,94.1,0,-4,-4
8384,ND,NOKOTA RIDGE,WILLISTON,-4,92.5,96.5,47.5,-4,-4
31004,ND,NORDIC HILLS,TIOGA,-4,96.2,98.2,57.7,-4,-4
9014,ND,NORTH SKY II,FARGO,-4,93.3,93.5,0,76.7,76.7
36776,ND,NORTH SKY III,FARGO,100,100,100,0,83.3,83.3
19477,ND,NORTHERN PLACE,DICKINSON,-4,97.1,98.6,51.4,-4,-4
28902,ND,NORTHWOOD VILLAGE,,-4,85.7,92.6,-4,-4,-4
2431,ND,OAKWOOD APARTMENTS,WALHALLA,-4,75,86.5,-4,-4,-4
9013,ND,OPERA HOUSE APARTMENTS,DEVILS LAKE,90,95,95.8,-4,-4,-4
33609,ND,PARK APARTMENTS - FARGO,FARGO,100,100,100,-4,0,0
17757,ND,PARK CENTURY APARTMENTS,BISMARCK,-4,96.6,98.3,35.6,-4,-4
31831,ND,PARK PLACE APARTMENTS,FARGO,-4,91.5,96.8,56.3,-4,-4
13094,ND,PARK VILLAGE OF LANGDON,LANGDON,-4,96.7,97.4,-4,46.7,46.7
20416,ND,PARK WEST I,FARGO,100,100,100,-4,-4,-4
626,ND,PARK WEST II,FARGO,-4,88.9,94.4,-4,-4,-4
12719,ND,PIONEER - PEACEFUL HAVEN APTS,DICKINSON,100,100,100,0,41.5,41.5
26629,ND,PRAIRIE AVENUE TOWNHOMES,DICKINSON,87.5,95.8,98.2,-4,-4,-4
37947,ND,PRAIRIE HEIGHTS,DEVILS LAKE,-4,92.9,92.9,0,-4,-4
17755,ND,PRAIRIE HILLS TOWNHOMES,DICKINSON,-4,100,100,77.1,-4,-4
19483,ND,PRAIRIE PARK APARTMENTS I,WEST FARGO,-4,87.5,93.9,-4,-4,-4
37573,ND,PRAIRIE PARK APARTMENTS II,WEST FARGO,-4,94.4,92.9,-4,-4,-4
29327,ND,PRAIRIE PARK APARTMENTS III,WEST FARGO,-4,68.8,82.8,-4,-4,-4
19479,ND,PRAIRIEWOOD APARTMENTS,WAHPETON,-4,95.2,97.5,-4,-4,-4
36784,ND,PRAIRIEWOOD NORTH,WAHPETON,100,100,100,-4,-4,-4
36782,ND,PRESERVE TOWNHOMES,WEST FARGO,-4,92.6,93.1,0,88.9,88.9
37944,ND,PRIMROSE APARTMENTS,GRAND FORKS,-4,91.7,95.9,-4,-4,-4
35585,ND,PRIMROSE COURT,GRAND FORKS,-4,89.6,95.2,50,-4,-4
20415,ND,RATTENBORG COURT,WEST FARGO,100,100,100,-4,43.8,40.6
17760,ND,RATTENBORG ESTATES,WEST FARGO,100,100,100,0,85,90
26103,ND,RIVER SQUARE,FARGO,100,100,100,0,89.7,89.7
31003,ND,RIVER SQUARE II,FARGO,-4,87.1,87.9,0,83.9,83.9
14386,ND,RIVERSIDE MANOR,GRAND FORKS,-4,92.1,93,-4,-4,-4
15529,ND,RYAN HOUSE,GRAND FORKS,-4,84.2,85.4,0,-4,-4
37903,ND,SERENITY APARTMENTS,WEST FARGO,100,100,100,0,100,100
