ID,STATE,PROPERTYNAME,CITY,HHSIZEATCERT_NOTREPORTED_PCT,HHSIZEATCERT_LT_PCT,HHSIZEATCERT_EQUAL_PCT,HHSIZEATCERT_GT_PCT
28660,AL,HANCEVILLE MANOR APARTMENTS,HANCEVILLE,0,0,100,0
49,AL,HANCEVILLE VILLAGE APARTMENTS,HANCEVILLE,0,0,100,0
23450,AL,HARBOR POINTE APARTMENTS,DECATUR,0,0,100,0
18757,AL,HARBOR POINTE II,DECATUR,0,-4,-4,0
23501,AL,HARBOR RUN,THEODORE,0,0,-4,-4
21677,AL,HARBOR SQUARE APARTMENTS,DECATUR,0,0,100,0
6341,AL,HEATHERWOOD APARTMENTS,ALEXANDER CITY,0,-4,91.4,-4
27506,AL,HEFLIN HILLS APARTMENTS,HEFLIN,0,0,-4,-4
18700,AL,HEFLIN MANOR,HEFLIN,0,-4,90.6,-4
31984,AL,HERITAGE GARDEN APARTMENTS,DOTHAN,0,-4,-4,0
6337,AL,HERITAGE VIEW APARTMENTS,MONTGOMERY,0,-4,67.3,-4
30219,AL,HERMITAGE APARTMENTS,LEXINGTON,0,0,-4,-4
36793,AL,HERON COVE APARTMENTS,ENTERPRISE,0,-4,86.6,-4
1970,AL,HERON COVE II,ENTERPRISE,0,-4,87.5,-4
4516,AL,HICKORY RUN II APARTMENTS,JACKSONVILLE,0,-4,85,-4
30217,AL,HICKORY TRACE APARTMENTS,FLORENCE,0,0,-4,-4
24773,AL,HICKORY VILLAGE,SYLACAUGA,0,-4,75,-4
4568,AL,HIDDEN POINTE APARTMENTS,DALEVILLE,0,0,100,0
6296,AL,HIDDEN VALLEY APARTMENTS,BREWTON,0,0,100,0
6287,AL,HIGH FOREST APARTMENTS,JASPER,0,-4,87.5,-4
36843,AL,HIGH FOREST II APARTMENTS,JASPER,0,-4,89.6,-4
24819,AL,HIGHGATE APARTMENTS FKA CHAPELRIDGE APARTMENTS,BIRMINGHAM,0,-4,98.5,-4
12054,AL,HIGHLAND GREEN,EVERGREEN,0,0,-4,-4
1928,AL,HIGHLAND MANOR,BIRMINGHAM,0,0,-4,-4
16931,AL,HIGHLAND RIDGE APARTMENTS,GOODWATER,0,-4,93.2,-4
34,AL,HIGHLAND VIEW APARTMENTS,SELMA,0,0,100,0
13769,AL,HIGHRIDGE APARTMENTS,DOUBLE SPRINGS,0,0,-4,-4
9421,AL,HILL CREEK APARTMENTS,WEST BLOCTON,0,0,100,0
16940,AL,HILLCREST APARTMENTS,CASTLEBERRY,0,0,100,0
22245,AL,HILLCREST ESTATES F/K/A HILLCREST APTS.,LINDEN,0,0,100,0
22247,AL,HILLCROSS HAVEN,MCKENZIE,0,0,100,0
36844,AL,HILLSIDE HAVEN,GOODWATER,0,0,-4,-4
9417,AL,HOLLY PARK ESTATES,GADSDEN,0,0,100,0
1179,AL,HOPE VI FAMILY,PRICHARD,0,-4,50.9,-4
10259,AL,HOUND'S RUN I AND II APARTMENTS,THEODORE,0,0,-4,-4
13766,AL,HULETT TOWNHOUSE APARTMENTS,HAYNEVILLE,0,-4,75,-4
36846,AL,HUMMINGBIRD LANDING,ANDALUSIA,0,0,100,0
31988,AL,HUNTER POINTE APARTMENTS,CENTREVILLE,0,-4,75,-4
5511,AL,HUNTER RIDGE APARTMENTS,BIRMINGHAM,0,-4,-4,0
18704,AL,"HUNTER RIDGE APARTMENTS, PHASE II",BIRMINGHAM,0,-4,-4,0
13760,AL,HUNTSVILLE SUMMIT,HUNTSVILLE,0,-4,92,-4
17515,AL,HURRICANE CREEK TRACE,TUSCALOOSA,0,0,100,0
24769,AL,INDIAN HILLS ESTATES,TALLADEGA,0,0,-4,-4
6515,AL,INGLEWOOD,ROBERTSDALE,0,-4,81.3,-4
15634,AL,IVY POINTE II APARTMENTS,TUSCUMBIA,0,-4,-4,0
15638,AL,IVY VILLAGE,MCKENZIE,0,0,100,0
21826,AL,JACKSON APARTMENTS,TUSCALOOSA,0,-4,91.3,-4
33718,AL,JACKSON SQUARE APARTMENTS,RAINSVILLE,0,-4,90.6,-4
6562,AL,JACKSON-JOHNSON TOWNHOMES F/K/A WOODLAND TOWNHOMES,MARION,0,0,100,0
18711,AL,JANMAR APARTMENTS,BIRMINGHAM,0,-4,76.2,-4
31992,AL,JASMINE TRAILS APARTMENTS,GULF SHORES,0,-4,-4,0
20522,AL,JOHN ENGLAND MANOR,TUSCALOOSA,0,0,100,0
27459,AL,JOHNSON APARTMENTS,GADSDEN,0,-4,92.6,-4
1866,AL,JORDAN'S GATE,OPELIKA,0,-4,-4,0
21824,AL,JUBILEE,PELL CITY,0,0,100,0
36799,AL,KELLER COURT APARTMENTS,TUSCUMBIA,0,-4,93.3,-4
13812,AL,KENDRICK'S WAY,MONTGOMERY,0,0,100,0
24776,AL,KING WILLIAMS APARTMENTS F/K/A THE JEFFERSON DAVIS,MONTGOMERY,0,0,100,0
9424,AL,KINGS FOREST APARTMENTS,LEEDS,0,0,87.1,12.9
16932,AL,LAKE FOREST ESTATES,LIVINGSTON,0,0,100,0
27510,AL,LAKE FOREST II APARTMENTS,LIVINGSTON,0,0,-4,-4
22248,AL,LAKERIDGE APARTMENTS,LIVINGSTON,0,0,-4,-4
1925,AL,LAKERIDGE APARTMENTS 91016,EUFAULA,0,-4,83.3,-4
12152,AL,LAKESHORE APARTMENTS,TUSKEGEE,0,-4,90.9,-4
38622,AL,LAKESHORE CROSSING APARTMENTS,HUNTSVILLE,0,-4,89.3,-4
24720,AL,LAKESIDE VILLAGE APARTMENTS,HAMILTON,0,-4,-4,0
6570,AL,LAKEVIEW ESTATES,GUNTERSVILLE,0,0,100,0
35083,AL,LAKEWOOD VILLAGE,CEDAR BLUFF,0,0,-4,-4
1187,AL,LAMAR HEIGHTS APARTMENTS,SULLIGENT,0,-4,-4,0
23513,AL,LEGACY HILL,HUNTSVILLE,0,-4,90,-4
33248,AL,LEGACY SENIOR VILLAGE FKA DEERFIELD PLACE,EUFAULA,0,0,-4,-4
6568,AL,LEIGHTON MANOR,LEIGHTON,0,-4,-4,0
35127,AL,LENOX PARK,HUNTSVILLE,0,0,-4,-4
22252,AL,LEVEL LINE APARTMENTS,TROY,0,0,-4,-4
33093,AL,LIBERTY SQUARE APARTMENTS,MONTGOMERY,0,-4,89.8,-4
32815,AL,LIVEOAK VILLAGE,UNION SPRINGS,0,0,100,0
1874,AL,LIVINGSTON OAKS APARTMENTS,BIRMINGHAM,0,-4,80.2,-4
38623,AL,LOXLEY STATION DEVELOPMENT,LOXLEY,0,-4,83,-4
35030,AL,MAGNOLIA COURT APARTMENTS FKA WESTCHESTER,BIRMINGHAM,0,8.4,86.6,5
38674,AL,MAGNOLIA GARDENS,FLORENCE,0,-4,97.3,-4
6290,AL,MAGNOLIA GARDENS,SELMA,0,-4,97.3,-4
12052,AL,MAGNOLIA GARDENS II,SELMA,0,0,-4,-4
28661,AL,MAGNOLIA SENIOR VILLAGE,SELMA,0,0,-4,-4
23456,AL,MAGNOLIA VILLAGE,ORRVILLE,0,0,100,0
5510,AL,MALLARD POINTE APARTMENTS,ARAB,0,0,100,0
40495,AL,MAYBERRY PARK,DADEVILLE,0,0,100,0
22253,AL,MAYFIELD WOODS,OZARK,0,0,100,0
30225,AL,MCCAY SENIOR GARDENS,ONEONTA,0,0,-4,-4
24724,AL,MCCAY'S LANDING,ONEONTA,0,0,-4,-4
27456,AL,MCCAY'S LANDING II,ONEONTA,0,0,-4,-4
23508,AL,MCCONNELL HILLS APARTMENTS,TUSCALOOSA,0,-4,89,-4
33,AL,MCKENZIE COURT REDEVELOPMENT PHASE I,TUSCALOOSA,0,-4,75.9,-4
10995,AL,MCKENZIE COURT REDEVELOPMENT PHASE II,TUSCALOOSA,0,10.4,74.3,15.3
1298,AL,MEADOW MANOR,EUFAULA,0,-4,97.1,-4
15637,AL,MEADOW OAKS APARTMENTS,RAINBOW CITY,0,0,-4,-4
28652,AL,MEADOW PARK APARTMENTS F/K/A COLONIAL PARK APTS,OPELIKA,0,-4,-4,0
17505,AL,MEADOWCREST APARTMENTS,LUVERNE,0,0,100,0
20526,AL,MEADOWLANDS APARTMENTS,ROGERSVILLE,0,0,100,0
38,AL,MEADOWOOD APARTMENTS,TALLADEGA,0,0,-4,-4
1924,AL,MEADOWS II APARTMENTS,UNIONTOWN,0,-4,87.5,-4
16939,AL,MEADOWVIEW APARTMENTS,GREENVILLE,0,-4,69.6,-4
35079,AL,MEGAN MANOR,CHATOM,0,0,-4,-4
35,AL,MELODIE MEADOW APARTMENTS,GLENCOE,0,0,100,0
1872,AL,MIDWAY MANOR APARTMENTS,HARTSELLE,0,-4,89.3,-4
27454,AL,MILL RUN,GUNTERSVILLE,0,-4,87.5,-4
13761,AL,MIRANDA VILLAS,SYLACAUGA,0,0,-4,-4
32809,AL,MIRANDA VILLAS II,SYLACAUGA,0,0,100,0
17514,AL,MOCKINGBIRD POINTE,MONROEVILLE,0,0,100,0
22251,AL,MOCKINGBIRD POINTE II,MONROEVILLE,0,0,-4,-4
33717,AL,MONTCLAIR,ATHENS,0,-4,93,-4
30228,AL,MORGAN TRACE APARTMENTS F/K/A OAKWOOD APTS.,GULF SHORES,0,-4,80,-4
5567,AL,MORNINGSIDE APARTMENTS,CAMP HILL,0,-4,81.3,-4
16984,AL,MOUNTAIN LAKES,GUNTERSVILLE,0,0,-4,-4
33239,AL,MOUNTAIN OAK APARTMENTS,COLLINSVILLE,0,0,-4,-4
11047,AL,MOUNTAIN RIDGE APARTMENTS,HUNTSVILLE,0,-4,88,-4
10415,AL,MOUNTAIN VIEW APARTMENTS,FORT PAYNE,0,-4,-4,0
36849,AL,MOUNTAIN VIEW VILLAGE,COLUMBIANA,0,-4,91.7,-4
33091,AL,MOUNTAINSIDE APARTMENTS,JASPER,0,0,100,0
21680,AL,MUNFORD VILLAGE,MUNFORD,0,0,-4,-4
16934,AL,NARROW LANE VILLAS,MONTGOMERY,0,-4,90.7,-4
10267,AL,NEW HAVEN APARTMENTS,BIRMINGHAM,0,0,-4,-4
13811,AL,NORTH COURTLAND GARDENS,NORTH COURTLAND,0,0,100,0
16991,AL,NORTH POINTE FKA WILLOW SPRINGS,FORT PAYNE,0,-4,87.5,-4
35033,AL,NORTHGATE PLACE APARTMENTS,TALLADEGA,0,0,100,0
42,AL,NOTTINGHAM APARTMENTS,PISGAH,0,0,100,0
1180,AL,OAK HOLLOW APARTMENTS,FLORENCE,0,-4,-4,0
35129,AL,OAK MEADOWS APARTMENTS FORMERLY THE OAKS APTS,ONEONTA,0,0,100,0
36792,AL,OAK PARK VILLAS,LIPSCOMB,0,0,100,0
22202,AL,OAKLEY COVE F/K/A NANCY SPEARS APARTMENTS F/K/A OAKRIDGE APTS,AUBURN,0,-4,90,-4
27511,AL,OAKS APARTMENTS,OAKMAN,0,-4,85.7,-4
1182,AL,OAKVIEW APARTMENTS,ATHENS,0,0,-4,-4
1186,AL,OAKWOOD VILLA APARTMENTS,EAST BREWTON,0,0,-4,-4
40539,AL,OLEANDER PARK APARTMENTS,MOBILE,0,-4,94.6,-4
16937,AL,OLYMPIA GARDENS,HUNTSVILLE,0,0,100,0
1867,AL,PALISADES APARTMENTS,MOBILE,0,-4,92.5,-4
20469,AL,PAMELA MANOR,ALEXANDER CITY,0,0,-4,-4
10998,AL,PARK MEADOWS APARTMENTS FORMERLY MEADOWVIEW APTS,EUFAULA,0,-4,-4,0
18709,AL,PARK PLACE I FKA METROPOLITAN GARDENS,BIRMINGHAM,0,0,-4,-4
15636,AL,PARK PLACE II FKA METROPOLITAN GARDENS II,BIRMINGHAM,0,0,-4,-4
18707,AL,PARK PLACE PHASE III,BIRMINGHAM,0,0,-4,-4
17509,AL,PARK VILLAGE APARTMENTS,SCOTTSBORO,0,0,-4,-4
5558,AL,PARKLANE APARTMENT HOMES,MOBILE,0,-4,97.3,-4
13763,AL,PARKTOWNE APARTMENTS,GILBERTOWN,0,-4,-4,0
15639,AL,PARKVIEW APARTMENTS,LINEVILLE,0,0,-4,-4
28609,AL,PARKWAY PLACE APARTMENTS,DECATUR,0,-4,88.8,-4
15681,AL,PATHWAY APARTMENTS FORMERLY REDWOODS APT.,TUSKEGEE,0,-4,87.5,-4
21675,AL,PATTERSON PLACE,HUNTSVILLE,0,0,-4,-4
11055,AL,PEBBLE CREEK APARTMENTS,BUTLER,0,-4,82.6,-4
35028,AL,PECAN COVE APARTMENTS,MOBILE,0,-4,-4,0
22201,AL,PECAN GROVE,FORT DEPOSIT,0,0,100,0
23453,AL,PECAN GROVE APARTMENTS,GROVE HILL,0,0,-4,-4
33090,AL,PECAN GROVE VILLAS FORMERLY PECAN GROVE APARTMENTS,AUTAUGAVILLE,0,-4,88.9,-4
12153,AL,PECAN RIDGE,CLAYTON,0,0,-4,-4
10422,AL,PELICAN LANDING APARTMENTS,MOBILE,0,-4,92.2,-4
12100,AL,PEPPER TREE APARTMENTS,BESSEMER,0,-4,84.3,-4
13768,AL,PEPPERTREE APARTMENTS,GULF SHORES,0,0,-4,-4
15680,AL,PEPPERTREE ESTATES,THEODORE,0,0,-4,-4
37,AL,"PEPPERTREE, PHASE II",GULF SHORES,0,-4,95.8,-4
33089,AL,PERDUE VILLAGE APARTMENTS,GREENVILLE,0,-4,83.6,-4
15688,AL,PERRY RIDGE APARTMENTS,MARION,0,0,100,0
33770,AL,PIKE GROVE APARTMENTS,TROY,0,0,100,0
16982,AL,PINE CONE APARTMENTS,TUSCALOOSA,0,0,100,0
4517,AL,PINE OAKS APARTMENT HOMES F/K/A SOUTHLAWN COMMONS,MONTGOMERY,0,-4,84.9,-4
4563,AL,PINE RIDGE APARTMENTS,JACKSON,0,0,-4,-4
15631,AL,PINE VIEW CROSSING,CENTRE,0,0,100,0
1297,AL,PINE VIEW CROSSING PHASE II,CENTRE,0,0,100,0
15692,AL,PINEBROOK APARTMENTS,BUTLER,0,-4,79.2,-4
30222,AL,PINECREST APARTMENTS,TUSKEGEE,0,0,-4,-4
20477,AL,PINECREST APARTMENTS,ALTOONA,0,0,-4,-4
38667,AL,PINEHURST VILLAS,OPELIKA,0,-4,83.7,-4
24770,AL,PINEWOOD MANOR,DEMOPOLIS,0,-4,-4,0
38715,AL,PLANTATION GARDEN APARTMENTS,HARTSELLE,0,0,100,0
6519,AL,POPLAR POINTE,PHENIX CITY,0,0,100,0
30223,AL,PROVIDENCE PLACE APARTMENTS FKA HUNTINGTON APARTMENTS FKA THE LANDING,NORTHPORT,0,-4,81.5,-4
35031,AL,QUAIL MEADOWS APARTMENTS,DEMOPOLIS,0,-4,82.1,-4
5559,AL,QUAIL RIDGE APARTMENTS,JEMISON,0,0,-4,-4
40496,AL,QUAIL RUN APARTMENTS,TALLASSEE,0,-4,75,-4
24774,AL,RAINBOW APARTMENTS,RAINBOW CITY,0,-4,86.5,-4
5561,AL,RAINTREE,HURTSBORO,0,0,100,0
18760,AL,RAINTREE APARTMENTS,RAINSVILLE,0,-4,91.7,-4
24766,AL,RAINTREE ESTATES FORMERLY RAINTREE APARTMENTS,EUTAW,0,-4,82.6,-4
17517,AL,RED OAK RIDGE,LINCOLN,0,0,-4,-4
15684,AL,REDMONT II APARTMENTS,RED BAY,0,0,100,0
39,AL,REFORM MANOR APARTMENTS,REFORM,0,0,100,0
1920,AL,REGENCY APARTMENTS,LINEVILLE,0,-4,87.5,-4
1923,AL,REGENCY POINTE,FOLEY,0,0,100,0
4512,AL,"REGENCY POINTE, PHASE II",FOLEY,0,0,-4,-4
30177,AL,REGIS SQUARE,SELMA,0,0,100,0
6517,AL,RICHMOND PARK,PHENIX CITY,0,-4,73.2,-4
13809,AL,RICKWOOD APARTMENTS,BIRMINGHAM,0,0,-4,-4
33240,AL,RIDGE CHASE APARTMENTS,THOMASVILLE,0,0,100,0
23505,AL,RIDGE VIEW F/K/A COLUMBIANA VILLAGE,COLUMBIANA,0,-4,92.3,-4
20521,AL,RIDGECREST ESTATES,ANNISTON,0,0,-4,-4
33242,AL,RIDGEWOOD APARTMENTS,GUNTERSVILLE,0,0,-4,-4
21822,AL,RIVER POINTE APARTMENT FKA CHILDERSBURG APARTMENTS,CHILDERSBURG,0,0,100,0
21678,AL,RIVER VALLEY F/K/A DECATUR VILLAGE,DECATUR,0,-4,92.7,-4
15691,AL,RIVERS EDGE APARTMENTS,HARTSELLE,0,0,-4,-4
28659,AL,RIVERSIDE APARTMENTS,DEMOPOLIS,0,0,100,0
27504,AL,ROBERTSDALE VILLAGE APARTMENTS,ROBERTSDALE,0,0,-4,-4
33243,AL,ROBINWOOD APARTMENTS,ALEXANDER CITY,0,-4,85.7,-4
12150,AL,ROCHESTER HILLS APARTMENTS,PRATTVILLE,0,-4,86.5,-4
23553,AL,ROCK POINTE,THOMASVILLE,0,0,-4,-4
4569,AL,ROGERSVILLE PARK APARTMENTS,ROGERSVILLE,0,-4,-4,0
28656,AL,ROLLING HILLS TERRACE,MILLBROOK,0,-4,77.2,-4
10266,AL,ROOSEVELT MANOR APARTMENTS,BESSEMER,0,0,-4,-4
29447,AL,ROSA PARKS PLACE,MONTGOMERY,0,0,100,0
20468,AL,ROSE STREET APARTMENTS,FOLEY,0,0,-4,-4
1927,AL,ROSEDALE III,TUSCALOOSA,0,0,-4,-4
35084,AL,ROSEDALE REDEVELOPMENT I,TUSCALOOSA,0,-4,81.8,-4
45,AL,ROSEDALE REDEVELOPMENT II,TUSCALOOSA,0,-4,86,-4
17506,AL,ROSEWOOD,ECLECTIC,0,0,-4,-4
4515,AL,ROSEWOOD MANOR APARTMENTS,MOULTON,0,-4,-4,0
4513,AL,ROSEWOOD PARK APARTMENTS,HALEYVILLE,0,0,-4,-4
15633,AL,ROSIE L. CARPENTER HAVEN FKA PRESTON PLACE APTS,EUTAW,0,-4,-4,0
5556,AL,ROYAL OAK APARTMENTS,HALEYVILLE,0,-4,92.5,-4
36797,AL,SADDLE RIDGE APARTMENTS,ANDALUSIA,0,0,100,0
22153,AL,SADDLE RIDGE APARTMENTS II,ANDALUSIA,0,0,-4,-4
1181,AL,SADDLEWOOD APARTMENTS,NORTHPORT,0,-4,83,-4
16935,AL,SAGEWOOD APARTMENTS,EUTAW,0,-4,81.1,-4
12151,AL,SAN DEE APARTMENTS,GROVE HILL,0,-4,75,-4
1868,AL,SANDLEWOOD MANOR,ROBERTSDALE,0,-4,-4,0
4519,AL,SANDPIPER APARTMENTS,CARROLLTON,0,-4,79.6,-4
30221,AL,SANDY CREEK APARTMENTS,RAINSVILLE,0,0,-4,-4
10260,AL,SARA'S RIDGE APARTMENTS,CULLMAN,0,0,100,0
16988,AL,SAVANNAH GARDENS,BOAZ,0,0,-4,-4
22197,AL,SAVANNAH PARK,FOLEY,0,-4,92.5,-4
40548,AL,SAWGRASS APARTMENTS,ORANGE BEACH,0,-4,93.8,-4
23504,AL,SERENE GROVE ELDERLY COMMUNITY APARTMENTS,LEEDS,0,0,-4,-4
36839,AL,SHADOW LAKE APARTMENTS,HAMILTON,0,-4,87.5,-4
33766,AL,SHADOWBLUFF APARTMENTS,STEVENSON,0,-4,83.3,-4
20473,AL,SHADOWOOD APARTMENTS,STEVENSON,0,0,100,0
12106,AL,SHADYBROOK APARTMENTS,HALEYVILLE,0,0,-4,-4
18701,AL,SHELLBROOKE POINTE APARTMENTS,FAIRHOPE,0,-4,90.5,-4
5563,AL,SHEPHERD'S COVE,AUBURN,0,-4,-4,0
6343,AL,SHERBURN HOMES F/K/A HUNTER'S POINT,MONTGOMERY,0,-4,-4,0
24818,AL,SHERWOOD APARTMENTS,MONTGOMERY,0,-4,68.8,-4
27508,AL,SHERWOOD KNOLL,RAINSVILLE,0,0,-4,-4
38673,AL,SHILOH,OPELIKA,0,0,100,0
1301,AL,SHOALS MILL APARTMENTS FKA THE SHOALS MILL DEVELOPMENT,COLUMBIANA,0,-4,-4,0
31990,AL,SHOALS MILL VILLAGE APARTMENTS,COLUMBIANA,0,0,-4,-4
5565,AL,SKYLINE APARTMENTS,HACKLEBURG,0,0,-4,-4
11049,AL,SKYVIEW APARTMENTS,TROY,0,0,-4,-4
4564,AL,SOLSTICE,OPELIKA,0,0,100,0
20525,AL,SOMERVILLE APARTMENTS FKA ROSA GARDENS,TUSCALOOSA,0,-4,-4,0
33714,AL,SOPHIA'S LANDING,MOBILE,0,-4,-4,0
20472,AL,SOUTH BAY APARTMENTS,MOBILE,0,-4,95.1,-4
5612,AL,SOUTH HILLS,PELL CITY,0,0,-4,-4
24778,AL,SOUTH MALL APARTMENTS,MONTGOMERY,0,-4,88.6,-4
30173,AL,SOUTH PLACE,LUVERNE,0,-4,87.5,-4
6286,AL,SOUTH POINTE DEVELOPMENT,CALERA,0,-4,78.7,-4
15682,AL,SOUTHAMPTON VILLAS,BIRMINGHAM,0,-4,88.1,-4
5557,AL,SOUTHERN RIDGE ESTATES,ANNISTON,0,0,100,0
22244,AL,SOUTHWIND APARTMENTS,ATHENS,0,-4,86.8,-4
4520,AL,SPERRY LANDING,THEODORE,0,0,-4,-4
33771,AL,SPRING BRANCH APARTMENTS,HUNTSVILLE,0,0,-4,-4
40589,AL,SPRING CREEK APARTMENTS,CHEROKEE,0,0,-4,-4
27502,AL,SPRING GARDENS APARTMENTS II,BIRMINGHAM,0,0,-4,-4
28654,AL,SPRING GARDENS APARTMENTS II,TARRANT,0,0,-4,-4
38666,AL,SPRING RUN APARTMENTS,FAIRHOPE,0,-4,84,-4
6565,AL,SPRINGRIDGE APARTMENTS,PHENIX CITY,0,-4,-4,0
6564,AL,SPRINGVILLE APARTMENTS,ONEONTA,0,-4,84.4,-4
9416,AL,ST. ALBANS,ENTERPRISE,0,0,100,0
22246,AL,ST. JUDE APARTMENTS,MONTGOMERY,0,0,100,0
36841,AL,STARRISE HAVEN,CLAYTON,0,0,100,0
10263,AL,STERLING POINTE F/K/A NOTTINGHAM WOODS,OXFORD,0,-4,95.8,-4
35075,AL,STONE GATE,ROCKFORD,0,0,-4,-4
24768,AL,STONE RIDGE APARTMENTS,FLAT ROCK,0,0,-4,-4
24725,AL,STONECREST APARTMENTS,RUSELLVILLE,0,-4,-4,0
6514,AL,STONEHURST APARTMENTS,HUNTSVILLE,0,-4,93.8,-4
1188,AL,STRATFORD SQUARE,BRUNDIDGE,0,0,-4,-4
24820,AL,SULLIVAN VILLAGE APARTMENTS,TUSCUMBIA,0,0,-4,-4
27457,AL,SUMBRY HILL APARTMENTS FKA STERLING POINTE,PHENIX CITY,0,-4,72.4,-4
12105,AL,SUMMER CHASE APARTMENTS,EAST BREWTON,0,0,-4,-4
24822,AL,SUMMER PLACE APARTMENTS,CARROLLTON,0,-4,91.7,-4
24821,AL,SUMMERTREE APARTMENTS,DOTHAN,0,-4,88.9,-4
40,AL,SUMMIT RIDGE APARTMENTS,BIRMINGHAM,0,5.5,72.4,22.1
40544,AL,SUMMIT TERRACE,PRATTVILLE,0,0,-4,-4
23457,AL,SUMTER COUNTY APARTMENTS,YORK,0,-4,68,-4
22243,AL,SUNCREST APARTMENTS,GRANT,0,0,-4,-4
9422,AL,SUNRISE VILLAGE,TALLADEGA,0,0,100,0
29437,AL,SUNSET ON THE BAYOU,MOBILE,0,0,-4,-4
31985,AL,SUNSET POINT APARTMENTS,CULLMAN,0,-4,84.2,-4
6295,AL,SUNSET SQUARE APARTMENTS,SCOTTSBORO,0,0,-4,-4
15685,AL,SUNSET SQUARE II,SCOTTSBORO,0,0,100,0
28607,AL,SUSANNA RIDGE,GREENVILLE,0,0,-4,-4
24777,AL,SYLACAUGA HERITAGE APARTMENTS,SYLACAUGA,0,0,-4,-4
33713,AL,TANNER ESTATES,FLORENCE,0,0,100,0
17507,AL,TERRACE PARK APARTMENTS,FAYETTE,0,0,-4,-4
13814,AL,THE ARBORS AT ELLINGTON,PLEASANT GROVE,0,0,-4,-4
17510,AL,THE COLONY APARTMENTS,ALBERTVILLE,0,-4,87.5,-4
21823,AL,THE ESTATES AT NORTHAMPTON,MONTGOMERY,0,-4,86.5,-4
36848,AL,THE FLATS AT COLEBRIDGE,TARRANT,0,-4,-4,0
20519,AL,THE GARDENS AT WELLINGTON,MOBILE,0,0,-4,-4
16986,AL,THE GROVE APARTMENTS,JACKSON,0,-4,72.1,-4
31989,AL,THE HEATHERTON APARTMENTS,GREENVILLE,0,-4,-4,0
38621,AL,THE KENSLEY APARTMENTS,SPANISH FORT,0,0,-4,-4
12053,AL,THE LANDING,ROBERTSDALE,0,0,-4,-4
15686,AL,THE LODGE AT GREENBRIDGE,GADSDEN,0,-4,92.5,-4
29487,AL,THE MEADOWS,HAYNEVILLE,0,0,-4,-4
32813,AL,THE MEADOWS APARTMENTS,UNIONTOWN,0,0,-4,-4
5513,AL,THE MEADOWS AT CAULDWELL CREEK FKA CAULDWELL CREEK,GREENSBORO,0,0,-4,-4
23502,AL,THE OAKS APARTMENTS,HUNTSVILLE,0,-4,89.7,-4
24723,AL,THE OAKS F/K/A THE PAVILION APARTMENT HOMES F/K/A PARKTOWNE APARTMENTS,MONTGOMERY,0,0,-4,-4
18710,AL,THE PALLADIAN APARTMENTS,MOBILE,0,-4,82.3,-4
21671,AL,THE PALLADIAN II APARTMENTS,MOBILE,0,-4,71.9,-4
23458,AL,THE PARK AT REDSTONE FKA WHISPERING HILLS APTS FKA MAYFAIR VILLAGE,HUNTSVILLE,0,-4,85.7,-4
29435,AL,THE PARK AT ROCKY RIDGE FKA THE VIEW AT ROCKY RIDGE,BIRMINGHAM,0,8.9,78,13.1
16989,AL,THE PARK AT SYDNEY DRIVE,BIRMINGHAM,0,-4,-4,0
48,AL,THE PARK AT WOOD STATION FKA WOOD STATION TOWNHOMES,BIRMINGHAM,0,-4,-4,0
20467,AL,THE PHOENIX BUILDING,BIRMINGHAM,0,0,100,0
16981,AL,THE PINES APARTMENTS,ATMORE,0,-4,87.5,-4
12103,AL,THE PINES APARTMENTS II,ATMORE,0,-4,-4,0
33088,AL,THE PINES AT GROVE HILL,GROVE HILL,0,-4,62.8,-4
11053,AL,THE PLAZA AT CENTENNIAL HILL FKA TULANE REVITALIZATION PHASE I,MONTGOMERY,0,-4,76.6,-4
13813,AL,THE PLAZA AT CENTENNIAL HILL PHASE 2,MONTGOMERY,0,-4,83.7,-4
24719,AL,THE POINTE APARTMENTS F/K/A MARTINBROOK APARTMENTS,CENTER POINT,0,8.4,84.8,6.8
23506,AL,THE RENAISSANCE,MOBILE,0,-4,82.8,-4
20523,AL,THE RESERVE AT SPRING CREEK,GUNTERSVILLE,0,-4,82.9,-4
6558,AL,THE SOJOURNER APARTMENTS,TUSKEGEE,0,-4,-4,0
38663,AL,THE SPRINGS APARTMENTS,MILLBROOK,0,0,100,0
36845,AL,THE TIMBERS AT RAYLEIGH,GADSDEN,0,-4,91.7,-4
24722,AL,THE VERANDA APARTMENTS,TROY,0,0,100,0
4566,AL,THE VILLAGE AT BLACKWELL FARM,JASPER,0,0,100,0
1183,AL,THE VILLAGE AT MEADOWVIEW,FAIRHOPE,0,0,100,0
46,AL,THE VILLAGE AT OLIVER PLACE,PHIL CAMPBELL,0,-4,91.7,-4
22250,AL,THE VILLAS AT CLOVERDALE,CULLMAN,0,-4,-4,0
35078,AL,THE WOODS APARTMENTS F/K/A SUMMIT WOODS,MOBILE,0,-4,87.5,-4
1921,AL,THREADGILL-WEATHERSPOON APTS F/K/A SUMMER WOOD,CAMDEN,0,-4,-4,0
33768,AL,TIMBER RIDGE APARTMENTS,COLLINSVILLE,0,-4,-4,0
6559,AL,TIMBER TRAIL,AUBURN,0,0,100,0
36,AL,TIMBERLAKE APARTMENTS,LINEVILLE,0,0,100,0
35029,AL,TIMBERLINE - PINEHURST APARTMENTS,THOMASVILLE,0,0,-4,-4
36795,AL,TIMBERLINE APARTMENTS,TUSCUMBIA,0,-4,94.6,-4
