ID,STATE,PROPERTYNAME,UNITS_RNTASSTNCE_MSNG_PCT,UNITS_RNTASSTNCE_RPTD_0_PCT,UNITS_RNTASSTNCE_RPTD_GRT0_PCT
12678,OK,BRADFORD APARTMENTS,0,-4,-4
28369,OK,BRIGHTWATERS APARTMENTS,0,15.9,84.1
20332,OK,BRISTOW PLACE APARTMENTS,0,-4,-4
26594,OK,BRITTON COURTYARDS,0,43.1,56.9
28312,OK,BROADWAY POINTE APARTMENTS,0,56.5,43.5
26589,OK,BROOKE VILLAGE SENIOR APARTMENTS,0,-4,-4
9922,OK,BROOKHAVEN PLAZA APARTMENTS,0,-4,-4
15493,OK,BROOKHOLLOW LANDING,0,65,35
9027,OK,BROOKSTONE COTTAGES OF NORMAN,0,51.6,48.4
5217,OK,BROOKSTONE PARK OF DURANT II,0,-4,-4
37370,OK,BROOKSTONE PARK OF EDMOND/EDMOND HOMES,0,-4,-4
37416,OK,BROOKSTONE PARK OF SEMINOLE,0,58.8,41.2
2439,OK,BUFFALO VALLEY APARTMENTS,0,-4,-4
9916,OK,BULLDOGGER APARTMENTS,0,0,100
19438,OK,"BURNSIDE ESTATES,, LP",0,0,100
21055,OK,CADDO RIDGE APTS,0,-4,-4
5174,OK,CANADIAN VALLEY APARTMENTS,0,-4,-4
9918,OK,CANDLE RIDGE DBA SP OF STILLWELL,0,-4,-4
16702,OK,CAPITOL SQUARE VILLAS,0,44.4,55.6
5167,OK,CARDINAL HEIGHTS,0,-4,-4
12837,OK,CARRIAGE CROSSING LP,0,-4,-4
36328,OK,CARRIAGE PARK DBA SP OF WESTVILLE,0,-4,-4
3449,OK,CEDAR HOLLOW,0,-4,-4
4120,OK,CEDAR LANE APARTMENTS,0,-4,-4
13294,OK,CENTRAL PLAINS VILLAGE II,0,-4,-4
37961,OK,CHAMBROOKE HOMES OF ARDMORE,0,-4,-4
9024,OK,CHAMBROOKE HOMES OF DURANT,0,-4,-4
27211,OK,CHAPEL RIDGE AT SE 48TH STREET,0,56.8,43.2
26547,OK,CHAPEL RIDGE OF NORMAN,0,20.2,79.8
37959,OK,CHAPEL RIDGE OF PAULS VALLEY,0,-4,-4
32527,OK,CHAPEL RIDGE OF SHAWNEE,0,50.7,49.3
13296,OK,CHAPELRIDGE AT SOUTHWEST 15TH STREET,0,37.3,62.7
31845,OK,CHAPELRIDGE OF CLAREMORE,0,82.8,17.2
27220,OK,CHAPELRIDGE/BROOKSTONEPARK OF STILLWATER,0,52,48
9020,OK,CHARAN APARTMENTS,0,-4,-4
33515,OK,CHARMED-PERKINS,0,-4,-4
23875,OK,CHARMED-PERKINS II,0,-4,-4
13289,OK,"CHECOTAH VILLAGE APARTMENTS, LP",0,0,100
9915,OK,CHEROKEE MEADOWS,0,64.6,35.4
26111,OK,CHEROKEE TERRACE APARTMENTS,0,100,0
21106,OK,CHICKASHA HOTEL,0,-4,-4
16707,OK,CHICKASHA SENIOR,0,-4,-4
30851,OK,CHICKASHA VILLA,0,-4,-4
37374,OK,CHOUTEAU VILLAGE APARTMENTS,0,-4,-4
22005,OK,CLAREMORE VILLAGE,0,68.8,31.3
35396,OK,COLUMBIA CROSSING,0,-4,-4
7913,OK,COLUMBIA VILLAGE APARTMENTS,0,-4,-4
14348,OK,COMANCHE VILLAGE,0,-4,-4
33516,OK,CONCEPT HSG OF EUFAULA AKA LAKELAND COVE,0,37.5,62.5
3445,OK,COPPER RIDGE APARTMENTS,0,-4,-4
33514,OK,CORNERSTONE VILLAGE,0,-4,-4
9926,OK,COTTAGE LANE FAMILY RESIDENCES,0,-4,-4
32526,OK,COTTAGE PARK - MIDWEST CITY,0,42.9,57.1
9919,OK,COTTAGE PARK APARTMENTS OF GUTHRIE,0,-4,-4
14339,OK,COTTAGE PARK MCALESTER,0,-4,-4
20377,OK,COTTAGE PARK NEWCASTLE,0,-4,-4
9022,OK,COTTAGE PARK PHASE I,0,50,50
7963,OK,COTTAGE PARK SHAWNEE,0,-4,-4
8243,OK,COUNTRY OAKS,0,66.7,33.3
39648,OK,COWETA APARTMENTS,0,0,100
30849,OK,COWETA SENIOR VILLAS,0,62.8,37.2
22052,OK,CREEKSIDE VILLAGE,0,82.7,17.3
14771,OK,CREEKSIDE VILLAGE II,0,-4,-4
35398,OK,CRESCENT VILLAGE,0,-4,-4
13299,OK,CRESTVIEW DUPLEXES,0,28.6,71.4
20373,OK,CRESTVIEW DUPLEXES PHASE II,0,35.7,64.3
20374,OK,CROSS CREEK I II AKA GARDENWALK/OOLAGAH,0,76.8,23.2
7964,OK,CROSS CREEK LANDING,0,61.4,38.6
7960,OK,CROWNRIDGE APARTMENTS,0,27.8,72.2
39647,OK,CUSHING PLACE APARTMENTS,0,-4,-4
21058,OK,CUSHING VILLAGE APARTMENTS,0,-4,-4
37375,OK,CYRIL VILLAGE APARTMENTS,0,-4,-4
28320,OK,DALE APARTMENTS,0,100,0
3439,OK,DAVIS VILLAGE APARTMENTS,0,-4,-4
14391,OK,DEER MEADOW APARTMENTS,0,0,100
19435,OK,"DEER MEADOWS APARTMENTS II, LIMITED PART",0,-4,-4
32572,OK,DENNIS HUGGINS MEMORIAL APARTMENTS,0,-4,-4
12681,OK,DOGWOOD TRAIL DBA SAVANNAHPARK OF CLAYT,0,-4,-4
824,OK,DRUMRIGHT PLACE APARTMENTS,0,-4,-4
12834,OK,DRUMRIGHT VILLAGE APARTMENTS,0,0,100
35442,OK,DUNBAR HOMES OF ATOKA,0,-4,-4
12826,OK,DUNCAN AFFORDABLE HOUSING LLC,0,-4,-4
13297,OK,EAST OAKS VILLAGE,0,46.8,53.2
15491,OK,EAST SIDE REDEVELOPMENT,0,100,0
4124,OK,EASTVIEW FAMILY HOUSING,0,-4,-4
5172,OK,EDENWOOD APARTMENTS,0,-4,-4
33472,OK,EDGEWOOD AT THE GABLES,0,61,39
35394,OK,ELIZABETH PLACE APARTMENTS,0,57.8,42.2
27169,OK,ELM TERRACE,0,39.7,60.3
19390,OK,ENID SENIOR RESIDENCES,0,-4,-4
14389,OK,EUFAULA VILLAGE APARTMENTS,0,-4,-4
39651,OK,FAIRWAY BREEZE,0,77.1,22.9
9030,OK,FLETCHER NORTHTOWN APARTMENTS,0,100,0
9927,OK,FOREST CREEK APARTMENTS,0,30.1,69.9
4125,OK,FOREST VILLAGE ESTATES,0,38.2,61.8
13298,OK,FORESTRIDGE HEIGHTS,0,100,0
12829,OK,FORREST LANE APARTMENTS,0,50,50
20331,OK,GABLE HILLS,0,39.8,60.2
28315,OK,GARDEN COURTYARDS,0,27.8,72.2
3446,OK,GARDEN PARK APARTMENTS,0,83.2,16.8
4121,OK,GARDEN WALK OF BROKEN BOW I & II,0,59.4,40.6
14390,OK,GARDEN WALK OF COWETA,0,58.9,41.1
26591,OK,GARDEN WALK OF GROVE,0,48,52
4171,OK,GARDEN WALK OF LEFLORE,0,66.2,33.8
14343,OK,GARDEN WALK OF LEFLORE,0,66.2,33.8
32525,OK,GARDEN WALK OF MULDROW,0,77.8,22.2
9917,OK,GARDEN WALK OF POC-ARK,0,-4,-4
26063,OK,GARDEN WALK OF POC-ARK,0,-4,-4
8976,OK,GARDEN WALK OF SALLISAW III,0,32.4,67.6
12676,OK,"GARDEN WALK OF STILWELL I, II & III",0,73.6,26.4
20376,OK,GARDEN WALK OF VIAN II,0,58.5,41.5
21053,OK,GARDEN WALK ON LACEY AND MICHELLE LANES,0,62.2,37.8
9073,OK,GARDENWALK OF IDABEL,0,38.5,61.5
5169,OK,GARDENWALK OF SALLISAW,0,67.3,32.7
8242,OK,GARLAND SQUARE OF NORMAN,0,34.7,65.3
14340,OK,GARRETT'S LANDING,0,73.3,26.7
26064,OK,GATEWAY PLACE,0,-4,-4
28314,OK,GILCREASE HILLS ESTATES,0,45.6,54.4
23921,OK,GLENCOE VILLAGE APARTMENTS,0,0,100
27221,OK,GLENSHIRE COURT APARTMENTS,0,80.5,19.5
32578,OK,GOLDEN AGE APARTMENTS,0,-4,-4
28364,OK,GRAND PRAIRIE APARTMENTS,0,55,45
22051,OK,GRAND VALLEY APARTMENTS,0,-4,-4
816,OK,GRAND VIEW APARTMENTS,0,-4,-4
8239,OK,GREAT PLAINS APARTMENTS,0,-4,-4
28368,OK,GREENS AT PEBBLE CREEK,0,64.6,35.4
35397,OK,GREYSTONE APTS DBA GW OF WESTVILLE,0,33.3,66.7
16656,OK,GROVE VILLAGE APARTMENTS,0,-4,-4
14770,OK,HARRISON COURT,0,-4,-4
28311,OK,HARTFORD VILLAS,0,68.3,31.7
28317,OK,HARTSHORNE VILLAGE,0,-4,-4
37418,OK,HAVENWOOD APTS AKA NORTH VILLAGE,0,37.2,62.8
13293,OK,HEARTLAND VILLAGE,0,-4,-4
2435,OK,HERITAGE LANDING,0,-4,-4
3440,OK,HERITAGE PARK HOMES,0,-4,-4
14774,OK,"HERITAGE PARK HOMES II, LP",0,-4,-4
26592,OK,HERITAGE PARK HOMES III,0,-4,-4
823,OK,HERITAGE VILLAGE APARTMENTS,0,-4,-4
26061,OK,HICKORY CROSSING,0,-4,-4
19392,OK,HIGHLAND PARK,0,-4,-4
21063,OK,HIGHLAND PARK HEAVENER,0,-4,-4
39646,OK,HILLDALE SPRINGS,0,56.8,43.2
8979,OK,HOLDENVILLE OAKRIDGE COMMUNITY PHASE II,0,-4,-4
21057,OK,HOLDENVILLE OAKRIDGE COMMUNTIY,0,-4,-4
26105,OK,HOLDENVILLE RIDGE APARTMENTS,0,-4,-4
21108,OK,HONEYFIELD PLACE AKA SP OF STIGLER,0,-4,-4
22055,OK,HOPE HARBOR OF OKLAHOMA CITY,0,70.4,29.6
21059,OK,HUGO AFFORDABLE HOUSING,0,-4,-4
26548,OK,HUNTINGTON FALLS APARTMENTS,0,72.2,27.8
19440,OK,"IDABEL PIONEER VILLAGE, LP",0,-4,-4
31843,OK,INDIAN SPRINGS APARTMENTS,0,-4,-4
39655,OK,IRONMAN APARTMENTS,0,-4,-4
12679,OK,ISCANI SUBDIVISION CITY OF ANADARKO PH I,0,100,0
9028,OK,ISCANI SUBDIVISION TO THE CITY OF,0,100,0
14344,OK,JAY SENIOR HOUSING,0,32.4,67.6
35443,OK,JB MILAM APARTMENTS,0,-4,-4
19393,OK,JEFFERSON PARK APARTMENTS,0,-4,-4
13292,OK,KENOSHA LANDING,0,-4,-4
12833,OK,KIAMICHI GARDENS (AKA HUGO SENIORS),0,0,100
4172,OK,KIAMICHI GARDENS II AKA IDABEL SENIORS,0,0,100
9032,OK,KICKAPOO RUN HOMES,0,59.4,40.6
12836,OK,KONAWA VILLAGE APARTMENTS,0,-4,-4
28371,OK,LAKE RIDGE APARTMENTS,0,-4,-4
27215,OK,LAKEHURST SENIOR LIVING,0,-4,-4
31847,OK,LAKEHURST VILLAGE,0,-4,-4
19442,OK,LANDINGS AT PEBBLE CREEK,0,60.4,39.6
27217,OK,LARKSPUR VILLAGE,0,68.3,31.7
39617,OK,LAWTON POINTE APARTMENTS,0,-4,-4
5166,OK,LEE POINTE APARTMENTS,0,-4,-4
32569,OK,LEGACY PARK OF SHAWNEE,0,43.3,56.7
5165,OK,LEGACY PARK OF STILLWATER,0,40,60
37962,OK,LEGACY SENIOR RESIDENCES,0,-4,-4
14347,OK,LEGACY SENIOR RESIDENCES - ADA,0,-4,-4
32570,OK,LEGENDS AT HICKORY RIDGE,0,-4,-4
4127,OK,LEGENDS AT HICKORY RIDGE - PHASE II,0,-4,-4
26546,OK,LEGENDS OF HICKORY RIDGE III,0,-4,-4
13291,OK,LINDEN WOODS,0,-4,-4
5122,OK,LINDEN WOODS II,0,-4,-4
27168,OK,LONDON SQUARE APARTMENTS,0,9,91
14776,OK,LONE TERRACE,0,-4,-4
7918,OK,LYONS ESTATES,0,60.4,39.6
33465,OK,MADILL AFFORDABLE HOUSING,0,-4,-4
37964,OK,"MADILL AFFORDABLE HOUSING, PHASE II",0,-4,-4
31849,OK,"MADILL AFFORDABLE HOUSING, PHASE II",0,-4,-4
4119,OK,MANNFORD SENIOR,0,0,100
36329,OK,MEADOW GLEN APARTMENTS,0,-4,-4
21110,OK,MIAMI APTS AKA TWIN SPRINGS ESTATES,0,-4,-4
7959,OK,MISSION VILLAGE OF TAHLEQUAH,0,-4,-4
14769,OK,MORRISON VILLAGE,0,-4,-4
16701,OK,MT OLIVE SENIOR COTTAGES,0,33.9,66.1
817,OK,MUSKOGEE AFFORDABLE HOUSING,0,42.4,57.6
2437,OK,MUSKOGEE AFFORDABLE HOUSING - PHASE II,0,42,58
36332,OK,"MUSKOGEE ARTS DISTRICT HOMES, LP",0,44.1,55.9
14345,OK,NEHEMIAH HOMES,0,52.8,47.2
12827,OK,NEOSHO RIDGE ADDITION,0,-4,-4
13290,OK,NEWTON PLAZA AKA NOGALES,0,100,0
7917,OK,NOBLE HEIGHTS APARTMENTS,0,-4,-4
12831,OK,NORTH GLEN APARTMENTS,0,-4,-4
26108,OK,NORTHFORK VILLAGE APARTMENTS,0,-4,-4
28321,OK,NORTHGATE APTS DBA GW OF POCOLA,0,31.4,68.6
37958,OK,NORTHPARK APARTMENTS,0,-4,-4
23927,OK,NORTHVIEW ESTATES,0,55.9,44.1
23919,OK,NORTHWIND ESTATES,0,72.9,27.1
37963,OK,NORTHWIND ESTATES II,0,72.9,27.1
22060,OK,NORWOOD APARTMENTS,0,-4,-4
20375,OK,NOWATA VILLAGE APARTMENTS,0,-4,-4
35393,OK,OAK APARTMENTS,0,-4,-4
2434,OK,OAK TIMBERS AKA SKIATOOK APARTMENTS,0,81,19
7966,OK,OAKMONT ESTATES I& II,0,26.7,73.3
39645,OK,OAKMONT ESTATES I& II,0,26.7,73.3
23923,OK,OAKVIEW PIONEER VILLAGE,0,-4,-4
39250,OK,OAKVIEW PIONEER VILLAGE II,0,-4,-4
32576,OK,OKEMAH VILLAGE APARTMENTS,0,-4,-4
7914,OK,OKMULGEE AND OKEMAH AFFORDABLE HOUSING,0,55.8,44.2
37368,OK,OKMULGEE AND OKEMAH AFFORDABLE HOUSING,0,55.8,44.2
32528,OK,ONE MORTON PLACE AKA SP OF TALIHINA,0,-4,-4
39252,OK,OSAGE CENTER/COUNTRY CLUB GARDENS,0,100,0
27171,OK,OSAGE DUPLEXES/COUNTRY CLUB GARD OF HAS,0,-4,-4
12832,OK,OSAGE III /COUNTRY CLUB GARDENS (NEWTON),0,-4,-4
9969,OK,OSAGE NORTH / COUNTRY CLUB GARD OF OSAGE,0,-4,-4
8238,OK,OSAGE VILLAGE APARTMENTS,0,-4,-4
32529,OK,OXFORD PLACE APARTMENTS,0,81.7,18.3
19443,OK,OZARK RIDGE AFFORDABLE HOUSING PHASE I,0,-4,-4
37956,OK,OZARK RIDGE PHASE II,0,62.5,37.5
19441,OK,PALO DURO APARTMENTS,0,-4,-4
26106,OK,PARK PLACE APARTMENTS,0,-4,-4
28310,OK,PARK PLAZA VILLAGE,0,-4,-4
9923,OK,PARK RIDGE OF DURANT,0,-4,-4
37419,OK,PARK VIEW APARTMENTS,0,-4,-4
9025,OK,PARK VILLAGE,0,65.9,34.1
33469,OK,PARKER SQUARE VILLAGE,0,0,100
4128,OK,PARKLAND TOWN HOMES,0,-4,-4
8241,OK,PARKRIDGE ESTATES APARTMENTS,0,-4,-4
22053,OK,PARKWAY VILLAGE,0,81.7,18.3
35441,OK,PAWNEE TOWNHOMES,0,-4,-4
9968,OK,PERSHING CENTER,0,43.3,56.7
2436,OK,PHEASANT CREEK APARTMENTS,0,-4,-4
9074,OK,PHEASANT RUN APARTMENTS,0,87.6,12.4
22048,OK,PINE MANOR APARTMENTS,0,-4,-4
36333,OK,PIONEER VILLAGE,0,-4,-4
39654,OK,PLAZA HILLS EAST APARTMENTS,0,20.5,79.5
21062,OK,PLEASANT HILL APARTMENTS,0,80,20
3444,OK,PLEASANT OAKS OF EL RENO,0,-4,-4
5175,OK,PLEASANT OAKS OF STILLWATER,0,67.5,32.5
5215,OK,PRAIRIE VIEW APARTMENTS,0,70,30
15495,OK,PRAIRIE VILLAGE,0,72.5,27.5
21065,OK,PROGRESSIVE RURAL HOUSING APARTMENTS,0,-4,-4
32620,OK,PROGRESSIVE RURAL HOUSING APARTMENTS,0,-4,-4
819,OK,PROGRESSIVE RURAL HOUSING APARTMENTS,0,-4,-4
26065,OK,PROGRESSIVE RURAL HOUSING APARTMENTS,0,-4,-4
33466,OK,PURCELL VILLAGE,0,-4,-4
21054,OK,QUAIL CREEK VIILA APARTMENTS,0,-4,-4
35395,OK,QUAIL RIDGE HOMES,0,-4,-4
22057,OK,QUAIL RUN APARTMENTS,0,-4,-4
22050,OK,"RED CEDAR VILLAGE, LP",0,-4,-4
31848,OK,REDBUD VILLAGE,0,69.4,30.6
4170,OK,RESERVE AT SPENCER,0,50,50
32581,OK,RIDGEVIEW DRIVE APARTMENTS,0,-4,-4
23922,OK,RIVER RIDGE APARTMENTS,0,78.9,21.1
20378,OK,"RIVERBEND GARDENS, L.P.",0,62.5,37.5
32524,OK,ROCKWELL VILLA APARTMENTS,0,20.3,79.7
28318,OK,ROLLING MEADOWS APARTMENTS,0,-4,-4
28322,OK,ROOSEVELT PARK APARTMENTS,0,-4,-4
22049,OK,ROSE ROCK COTTAGES,0,-4,-4
8975,OK,ROSEROCK ESTATES I& II,0,68.8,31.3
27213,OK,ROSEWOOD MANOR,0,52.7,47.3
28365,OK,ROULEAU HOUSE,0,-4,-4
30852,OK,ROUTE 66 LANDING,0,-4,-4
4173,OK,RUSH CREEK VILLAGE,0,-4,-4
16699,OK,SANDERS HEIGHTS APARTMENTS,0,-4,-4
5170,OK,SAPULPA APARTMENTS AKA CAMBRIDGE COURT,0,61.7,38.3
16706,OK,SARDIS TRAIL APTS DBA GARDENWALK OF CLAY,0,-4,-4
9924,OK,SAVANNAH HOUSE OF GUTHRIE,0,59.3,40.7
26595,OK,SAVANNAH HOUSE OF YUKON,0,62.7,37.3
21060,OK,SAVANNAH PARK OF ATOKA,0,-4,-4
9920,OK,SAVANNAH PARK OF COALGATE,0,-4,-4
14775,OK,SAVANNAH PARK OF GROVE AND JAY,0,28.1,71.9
27216,OK,SAVANNAH PARK OF GROVE AND JAY,0,28.1,71.9
21056,OK,SAVANNAH POINTE APARTMENTS,0,36.5,63.5
37417,OK,SAVANNAHPARK OF TAHLEQUAH,0,-4,-4
8234,OK,SEMINOLE NATION HOMES I,0,-4,-4
28366,OK,SENIOR COTTAGES OF NORMAN,0,67.1,32.9
21064,OK,SENIOR RESIDENCES OF EDMOND,0,-4,-4
3441,OK,SENIOR RESIDENCES OF STILLWATER,0,54.7,45.3
4126,OK,SERENITY PARK,0,-4,-4
5168,OK,SERENITY PARK II,0,-4,-4
16698,OK,SH OF LAWTON AKA GARDEN GROVE,0,60.3,39.7
12830,OK,SHAWNEE AFFORDABLE HOUSING,0,38.9,61.1
32580,OK,SHAWNEE PARK,0,58.3,41.7
36334,OK,SILENT HARVEST HOMES,0,-4,-4
9921,OK,SILENT HARVEST HOMES PHASE II,0,62.5,37.5
35439,OK,SILVERWOOD VILLAGE APARTMENTS,0,-4,-4
26544,OK,SKIATOOK RETIREMENT COMMUNITY,0,-4,-4
28367,OK,SMITH FARM ESTATE,0,48.1,51.9
28363,OK,SOUTH 25TH PLACE AKA MUSKOGEE APTS,0,-4,-4
4118,OK,SOUTH ROCK CREEK ESTATES,0,-4,-4
36335,OK,SPIRO PIONEER VILLAGE APARTMENTS,0,-4,-4
5163,OK,SPRING PARK DBA SAVANNAHPARK OF HUGO,0,-4,-4
16210,OK,ST. THOMAS SQUARE AND WORTHINGTON TOWNHO,0,14.4,85.6
23878,OK,ST. THOMAS SQUARE AND WORTHINGTON TOWNHO,0,14.4,85.6
19434,OK,STEEPLECHASE APARTMENTS,0,64.2,35.8
14346,OK,STERLING PARK,0,-4,-4
19391,OK,STERLING PARK II,0,-4,-4
36330,OK,STERLING VILLAGE,0,-4,-4
22056,OK,STILWELL SENIOR HOUSING,0,-4,-4
825,OK,"STONEBRIDGE AFFORDABLE HOUSING PARTNERS,",0,-4,-4
31844,OK,STONEBRIDGE SENIOR HOUSING,0,-4,-4
820,OK,STONEBROOK ESTATES,0,100,0
15492,OK,STONEBROOK PARK OF DURANT,0,-4,-4
16697,OK,STONEBROOK PARK OF STILWELL,0,-4,-4
4123,OK,STONEBROOK PARK OF TAHLEQUAH,0,-4,-4
37367,OK,STONEBROOK VILLAS,0,-4,-4
32577,OK,STONEWALL PLAZA OF PURCELL,0,73.5,26.5
8237,OK,STROUD SENIOR VILLAGE,0,-4,-4
22058,OK,SULPHUR TERRACE,0,0,100
14772,OK,SUMMER RIDGE APARTMENT HOMES,0,51.7,48.3
8240,OK,SUMMERFIELD VILLAGE,0,-4,-4
23926,OK,SUMMERGLEN VILLAGE,0,-4,-4
39251,OK,SUNSET VILLAGE APARTMENTS,0,-4,-4
13295,OK,SYCAMORE LANDING APARTMENTS,0,-4,-4
27219,OK,TAHLEQUAH TERRACE,0,38.8,61.2
14341,OK,TANGLEWOOD VILLAGE,0,-4,-4
8978,OK,TEMPLE GARDENS,0,62,38
9026,OK,THE ALDRIDGE,0,64.9,35.1
39653,OK,THE COMMONS ON CLASSEN,0,-4,-4
8235,OK,THE ESTATES OF WEATHERFORD,0,-4,-4
37369,OK,THE FAIR GROUNDS/JFK SINGLE FAMILY,0,43.8,56.3
7962,OK,THE GARDENS AT PRYOR CREEK AKA PRYOR PT,0,80,20
822,OK,"THE LINDEN APARTMENTS, II",0,44.4,55.6
26110,OK,THE LINDEN'S OF ADA,0,73.8,26.2
31842,OK,THE LINDEN'S OF SHAWNEE,0,75.5,24.5
37960,OK,THE LINDENS OF BARTLESVILLE,0,-4,-4
7915,OK,THE MANHATTAN APARTMENTS,0,67.6,32.4
7965,OK,THE NEW PAGE,0,59.5,40.5
4122,OK,THE SURETY APARTMENTS,0,61.8,38.2
31850,OK,THE VILLAS OF HANOVER,0,100,0
3448,OK,TIMBER CREEK,0,54.8,45.2
818,OK,TIMBER RIDGE,0,-4,-4
27170,OK,TIMBER RIDGE GARDENS,0,-4,-4
26545,OK,TIMBER TREE DBA GARDENWALK OF COMMERCE,0,100,0
5173,OK,TRINITY PLACE APARTMENTS,0,66.7,33.3
22054,OK,TWIN OAKS PLACE APARTMENTS,0,-4,-4
39656,OK,URBAN VILLAGE,0,-4,-4
8977,OK,VALLIANT VILLAGE,0,-4,-4
37372,OK,VANDEVER HOUSE,0,70.2,29.8
26062,OK,VILLA DE VEY AKA SAVANNAHHOUSE OF NORMAN,0,55.4,44.6
9023,OK,VILLAGE AT OAKWOOD,0,13.5,86.5
7967,OK,VILLAGE WOODS DBA SP OF HEALDTON,0,-4,-4
5171,OK,VILLANOVA APARTMENTS,0,-4,-4
28316,OK,WAGONER APARTMENTS AKA RIVER POINTE,0,68.5,31.5
5218,OK,WAGONER VILLAGE APARTMENTS,0,-4,-4
27218,OK,WALNUT PARK MANOR,0,-4,-4
7968,OK,WASHITA VALLEY APARTMENTS I,0,-4,-4
35440,OK,WASHITA VALLEY APARTMENTS II,0,-4,-4
16704,OK,WAVERLY ESTATES,0,60.4,39.6
37966,OK,WELLS BUILDING APARTMENTS,0,-4,-4
37371,OK,WENTWOOD AT GRAND HILL (AKA DEL MAR),0,25.3,74.7
4169,OK,WESLEY VILLAGE RETIREMENT COMMUNITY,0,100,0
14777,OK,WEST OAK VILLAGE,0,-4,-4
16703,OK,WEST PARK APARTMENTS,0,79.3,20.7
3447,OK,WEST STREET APTRS AKA WESTRIDGE,0,-4,-4
27222,OK,WESTRIDGE VILLAGE,0,-4,-4
36326,OK,WESTSIDE APARTMENTS,0,-4,-4
22006,OK,WESTSIDE VILLAGE,0,-4,-4
39650,OK,WEWOKA LOFTS,0,56.3,43.8
3442,OK,WEWOKA VILLAGE APARTMENTS,0,0,100
33470,OK,WHEAT RIDGE APARTMENTS,0,55,45
9029,OK,WHEAT RIDGE APARTMENTS,0,55,45
33468,OK,WHEAT RIDGE APARTMENTS,0,55,45
821,OK,WHISPERING HILLS APARTMENTS,0,13.3,86.7
26590,OK,WHISPERING MEADOWS,0,-4,-4
39249,OK,WHISPERING PLAINS APARTMENTS,0,100,0
33471,OK,WICHITA VALLEY APARTMENTS,0,-4,-4
28319,OK,WICKHAM GARDENS APARTMENTS,0,78,22
15494,OK,"WILBURTON VILLAGE, LIMITED PARTNERSHIP",0,-4,-4
16705,OK,WILL ROGERS LOFT,0,71.1,28.9
26593,OK,WILLOW BEND VILLAGE,0,-4,-4
9075,OK,WILLOW CREEK - II,0,53.6,46.4
23918,OK,WILLOW CREEK APARTMENSTS,0,31.3,68.8
39649,OK,WILLOW CREEK VILLAS,0,61.7,38.3
19437,OK,WILLOW GARDENS,0,-4,-4
33467,OK,WILLOW PARK APARTMENTS,0,30.7,69.3
7912,OK,WINDTRAIL APTS AKA GW OF CHECOTAH,0,59.6,40.4
35444,OK,WISDOM KEEPERS,0,50,50
9925,OK,WOLF CREEK APARTMENTS,0,-4,-4
22059,OK,WOOD TERRACE AKA SAVANNAHPARK I OF TAH,0,43.4,56.6
39652,OK,WOODLAND HILLS APTS DBA GW OF ROLAND,0,-4,-4
19436,OK,WOODLAND MANOR,0,64.3,35.7
23920,OK,WOODLAND VILLAGE,0,-4,-4
37957,OK,WOODSON PARK APARTMENTS,0,62,38
23924,OK,WORCESTER HEIGHTS AKA GARDEN WALK,0,-4,-4
20379,OK,WYNDAM PLACE SENIOR RESIDENCES,0,53.7,46.3
8236,OK,WYNNEWOOD VILLAGE APARTMENTS,0,-4,-4
28313,OK,YALE MANOR,0,35.9,64.1
5164,OK,YORKSHIRE PLACE,0,62.4,37.6
7961,OK,YORKSHIRE RETIREMENT VILLAGE,0,36.8,63.2
4180,OR,1200 BUILDING,0,100,0
8295,OR,333 OAK APARTMENTS,0,100,0
35447,OR,85 STORIES GROUP 1 GALLAGHER PLAZA,0,100,0
9975,OR,85 STORIES GROUP 1 NW TOWER,0,100,0
9078,OR,85 STORIES GROUP 2 HOLLYWOOD EAST,0,100,0
3451,OR,85 STORIES GROUP 2 SELLWOOD CENTER,0,100,0
31897,OR,"ABIGAIL, THE",0,100,0
9131,OR,ACADIA GARDENS,0,100,0
39255,OR,ADMIRAL APARTMENTS,0,100,0
24033,OR,ALBINA CORNER,0,100,0
39694,OR,ALDER HOUSE,0,100,0
32630,OR,ALEXANDER COURT SEAVEY MEADOWS,0,100,0
22109,OR,ALLEN FREMONT PLAZA,0,100,0
2444,OR,ALMA GARDENS,0,100,0
16215,OR,AMES CREEK COURT,0,100,0
33570,OR,ANKENY WOODS ARMS,0,100,0
4177,OR,APPLE ORCHARD VILLAGE,0,100,0
2440,OR,APPLEWOOD VILLAGE,0,100,0
4181,OR,ARENDS PLACE APARTMENTS I & II,0,100,0
9129,OR,ARIEL SOUTH,0,100,0
20381,OR,ASTORIA GATEWAY II,0,100,0
14821,OR,ASTORIA GATEWAY SENIOR RESIDENTIAL,0,100,0
31894,OR,AUTUMN PARK APARTMENTS,0,100,0
28419,OR,AZALEA REACH APARTMENTS,0,100,0
830,OR,"BARCELONA AT BEAVERTON, THE",0,100,0
9126,OR,BEACON CREST APTS,0,100,0
35449,OR,BEECH STREET,0,100,0
32626,OR,BELMONT DAIRY,0,100,0
16214,OR,BERRY RIDGE APARTMENTS,0,100,0
39686,OR,BETHANY MEADOWS I,0,100,0
16219,OR,BETHANY MEADOWS II,0,100,0
5221,OR,BIG CREEK POINT,0,100,0
9130,OR,"BLUFFS APARTMENTS, THE",0,100,0
27268,OR,BLUFFS AT RATCLIFF,0,100,0
28375,OR,BOARDMAN APARTMENTS  (AKA HAB DOC APTS),0,100,0
26115,OR,"BOOKMARK, THE",0,100,0
19446,OR,BRIARCREEK APARTMENTS,0,100,0
